页码链接,用户id,用户,用户名链接,来自用户名,发表日期,点赞量,转发量,评论数量,content,分词
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 16:28,7,21,2,金秋杭州，亚运赛场，我们听过太多次夺金、包揽、完胜。但没有一场胜利来得轻松，没有一次比拼不是全力以赴。短片《非凡》今晚。转发，致敬，收藏。,金秋 杭州 亚运 赛场 听过 夺金 包揽 完胜 一场 胜利 来得 轻松 比拼 全力以赴 短片 非凡 今晚 致敬 收藏
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 15:35,482,1014,352,山水相逢，终有一别。杭州第19届亚运会今晚闭幕，中国队以201枚金牌的好成绩收官。“智能”是本次杭州亚运的核心办赛理念之一。杭州亚运背后有哪些科技力量？据介绍，依托于阿里云技术，杭州亚运会赛事成绩发布系统实现10%上云，竞赛成绩发布仅需5秒。此外，本届亚运首次采用云上转播，将视频信号从杭州传输至亚洲乃至全球，观众在手机、电脑、平板等多端均可收看赛事。你还知道哪些亚运背后的科技力量？,山水 相逢 终有 一别 杭州 亚运会 今晚 闭幕 中国队 金牌 成绩 收官 智能 本次 杭州 亚运 核心 办赛 理念 杭州 亚运 背后 科技 力量 依托 阿里 技术 杭州 亚运会 赛事 成绩 发布 系统 上云 竞赛 成绩 发布 本届 亚运 首次 采用 转播 视频信号 杭州 传输 亚洲 全球 观众 电脑 平板 多端 收看 赛事 亚运 背后 科技 力量
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 15:05,4,24,8,今晚，。桂花飘香中，运动员、数字火炬手及八方来客将再次回到熟悉的“大莲花”。闭幕式将打造一个“大花园”，数控草坪将亮相，里面藏着4万个灯珠，当音乐响起，变幻无穷。期待！,今晚 桂花 飘香 运动员 数字 火炬手 八方来客 回到 熟悉 莲花 闭幕式 打造 花园 数控 草坪 亮相 万个 灯珠 音乐 响起 变幻无穷 期待
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 15:03,516,1409,381,自上个世纪90年代开始，我国先后承办3次亚运会，每次都能看到国货品牌的身影。190年北京亚运会，本土品牌健力宝名声大噪；第二次广州亚运会让更多人了解了国产服饰李宁、安踏、361°；而这次杭州亚运会，杭州亚运会官方手机引发关注。从最开始的本土饮料、服饰、到国产手机，赞助企业的变化，体现了我国产业结构的逐步升级。你认为，？,上个世纪 年代 我国 承办 亚运会 每次 国货 品牌 身影 北京 亚运会 本土 品牌 健力宝 名声大噪 第二次 广州 亚运会 国产 服饰 李宁 安踏 杭州 亚运会 杭州 亚运会 引发 关注 本土 饮料 服饰 国产手机 赞助 企业 变化 体现 我国 产业结构 升级
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 14:10,0,11,1,10月8日，中国队赢得杭州亚运会花样游泳项目集体金牌，这是中国体育代表团在本届亚运会获得的第201枚金牌。今天也是本届亚运会最后一个比赛日，在花样游泳团体项目颁奖典礼开始前，全场合唱歌曲《再见》,中国队 赢得 杭州 亚运会 花样游泳 集体 金牌 中国体育代表团 本届 亚运会 金牌 本届 亚运会 比赛 花样游泳 团体 颁奖典礼 全场 合唱 歌曲 再见
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 11:49,13,84,16,今天是最后一个比赛日，中国队获得花样游泳集体自由自选金牌。最终，中国代表团共获得201金1银71铜，共383枚奖牌，金牌数超越2010年广州亚运会的19枚，创造历史！恭喜中国代表团！ ​,比赛 中国队 花样游泳 集体 自由 自选 金牌 最终 中国 代表团 奖牌 金牌数 超越 广州 亚运会 创造 历史 恭喜 中国 代表团
https://weibo.com/ajax/statuses/searchProfile?uid=1663072851&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1663072851,中国日报,,,2023年10月08日 11:15,6,81,11, 10月8日，杭州亚运会花样游泳项目在杭州奥体中心游泳馆收官，中国队夺得集体项目金牌。本届亚运会，中国队包揽花样游泳项目双人和集体2枚金牌，顺利拿到巴黎奥运会参赛资格。祝贺！,杭州 亚运会 花样游泳 杭州 奥体中心 游泳馆 收官 中国队 夺得 集体 金牌 本届 亚运会 中国队 包揽 花样游泳 双人 集体 金牌 顺利 拿到 巴黎 奥运会 参赛 资格 祝贺
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月09日 07:00,1,4,3,早安，这里是2023年10月9日的 10月8日，杭州亚运会闭幕。中国代表团共获得201金1银71铜，共383枚奖牌，金牌数超越2010年广州亚运会的19枚，创造历史。 10月8日，由科技部、教育部、工业和信息化部等十部门联合印发的《科技伦理审查办法（试行）》正式公布。 ​,早安 杭州 亚运会 闭幕 中国 代表团 奖牌 金牌数 超越 广州 亚运会 创造 历史 科技部 教育部 工业 信息化 部门 联合 印发 科技 伦理 审查 办法 试行 正式 公布
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 23:34,1,3,0,今天，杭州亚运正式闭幕，杭州,杭州 亚运 正式 闭幕 杭州
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 21:25,3,5,1, 杭州亚运闭幕式的主题是“最忆是杭州”。今晚，向杭州亚运会道一声再见！,杭州 亚运 闭幕式 主题 杭州 今晚 杭州 亚运会 一声 再见
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 21:11,1,1,0, 亚奥理事会代理主席辛格宣布，杭州第十九届亚洲运动会闭幕。 ,理事会 代理 主席 辛格 杭州 第十九届 亚洲 运动会 闭幕
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 21:08,1,1,0, 10月8日晚，第十九届亚洲运动会在杭州闭幕。闭幕式现场已是一片欢乐的海洋，观众席掀起一阵“人浪”，欢呼呐喊声几乎跨越钱塘江。戳视频一起感受！,日晚 第十九届 亚洲 运动会 杭州 闭幕 闭幕式 现场 欢乐 海洋 观众席 掀起 一阵 欢呼 呐喊声 跨越 钱塘江 感受
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 19:00,1,2,1, 杭州亚运会闭幕式中国代表团旗手由田径队员谢震业担任。谢震业在本届亚运会上夺得了男子10米和4×10米接力两枚金牌。,杭州 亚运会 闭幕式 中国 代表团 旗手 田径 队员 谢震业 担任 谢震业 本届 亚运会 夺得 男子 接力 两枚 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 17:17,2,2,0, 杭州亚运会已圆满收官，除了奖牌榜，还有这些瞬间令人难忘…苍穹之下，你如闪电划过长空，一往无前；秋风过耳，你如弓箭冲破阻碍，势不可挡。 挑战极限，这是跨越国界的人类奇迹。追求卓越，这是源远流长的亚运精神。杭州亚运会，见证了团结与友谊，坚韧与毅力，平等与尊重，和谐与进步，激励着千万人超越国界、文化和语言的限制，心相融，爱达未来。,杭州 亚运会 圆满 收官 奖牌榜 瞬间 令人难忘 苍穹 之下 闪电 划过 长空 一往无前 秋风过耳 弓箭 冲破 阻碍 势不可挡 挑战 极限 跨越国界 人类 奇迹 追求 卓越 源远流长 亚运 精神 杭州 亚运会 见证 团结 友谊 坚韧 毅力 平等 尊重 和谐 激励 超越 国界 文化 语言 相融 未来
https://weibo.com/ajax/statuses/searchProfile?uid=3515639462&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3515639462,科技日报,,,2023年10月08日 11:49,4,8,1,今天是杭州亚运会最后一个比赛日，中国队获得花样游泳集体项目金牌。最终，中国代表团共获得201金1银71铜，共383枚奖牌，金牌数超越2010年广州亚运会的19枚，创造历史！恭喜中国代表团！,杭州 亚运会 比赛 中国队 花样游泳 集体 金牌 最终 中国 代表团 奖牌 金牌数 超越 广州 亚运会 创造 历史 恭喜 中国 代表团
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月09日 10:10,0,1,0, 10月8日，杭州第19届亚运会胜利闭幕。为期16天的盛会不仅留下了众多精彩比赛瞬间，更是给杭州和5个协办城市带来了深刻变化。从城市环境优化到生活品质提高，从人文素质提升到文旅项目升级…这些发生在百姓身边的变化不仅让本届亚运会赢得世界关注，更赢得了坚实的民心民意。,杭州 亚运会 胜利 闭幕 为期 盛会 留下 众多 精彩 比赛 瞬间 更是 杭州 协办 城市 带来 深刻 变化 城市 环境 优化 生活品质 提高 人文 素质 提升 文旅 升级 发生 百姓 身边 变化 本届 亚运会 赢得 世界 关注 赢得 坚实 民心 民意
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月09日 09:25,0,0,0,乌兹别克斯坦老将丘索维金娜，48岁仍在赛场为自己而战；蝶泳决赛后，惺相惜的张雨霏和池江璃花子相拥落泪；全场观众高喊“加油”为中国台北男足打气，领队流泪致谢…，每一幕，都值得被记住 ​,乌兹别克斯坦 老将 丘索维 金娜 赛场 决赛 相惜 张雨霏 池江璃 花子 相拥 落泪 全场 观众 高喊 加油 中国台北 男足 打气 领队 流泪 致谢 一幕 值得 记住
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 21:00,0,0,0,亚奥理事会代理主席辛格宣布，。 ​,理事会 代理 主席 辛格
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 20:24,0,0,0, 杭州亚运会闭幕式10月8日晚举行。现场数万观众掀起立体式人浪，氛围感绝了！ ​,杭州 亚运会 闭幕式 日晚 现场 数万 观众 掀起 立体式 氛围 感绝
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 19:59,0,1,0,今晚8点，杭州第19届亚运会闭幕式。始于秋分，终于寒露，在荷桂交接的金秋时节，一起见证属于浙江、属于中国、属于亚洲的欢腾时刻！ ​,今晚 杭州 亚运会 闭幕式 始于 秋分 终于 寒露 荷桂 交接 金秋 时节 见证 浙江 中国 亚洲 欢腾 时刻
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 19:20,0,1,0,杭州亚运会闭幕式中国代表团旗手由田径队员谢震业担任。谢震业在本届亚运会上夺得了男子10米和4×10米接力两枚金牌。 ,杭州 亚运会 闭幕式 中国 代表团 旗手 田径 队员 谢震业 担任 谢震业 本届 亚运会 夺得 男子 接力 两枚 金牌
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 13:58,1,0,0,10月8日中午，杭州亚运会所有项目完赛。，取得亚运会参赛历史最好成绩。自1982年第九届亚运会以来，中国体育代表团连续第十一次位居亚运会金牌榜首。致敬拼搏！ ​,中午 杭州 亚运会 完赛 亚运会 参赛 历史 成绩 第九届 亚运会 中国体育代表团 连续 第十一次 位居 亚运会 金牌 榜首 致敬 拼搏
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 11:58,0,1,0,今天是杭州亚运会最后一个比赛日，中国队获得花样游泳集体自由自选金牌。最终，中国代表团共获得201金1银71铜，共383枚奖牌！恭喜中国代表团！,杭州 亚运会 比赛 中国队 花样游泳 集体 自由 自选 金牌 最终 中国 代表团 奖牌 恭喜 中国 代表团
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 09:44,0,0,0, 杭州亚运会开闭幕式总导演沙晓岚表示，闭幕式将打造世界上最美的花园。亚运会闭幕式有一个特性，中间要进行体育比赛，比赛结束后没有时间做场地转换。当日，大草坪将变成全世界最美的一块大草坪，变成一座最美的“花园”。,杭州 亚运会 闭幕式 总导演 沙晓岚 闭幕式 打造 世界 最美 花园 亚运会 闭幕式 特性 体育比赛 比赛 结束 时间 场地 转换 当日 草坪 全世界 最美 一块 草坪 一座 最美 花园
https://weibo.com/ajax/statuses/searchProfile?uid=1117069645&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,1117069645,人民政协报,,,2023年10月08日 09:43,3,0,2,杭州亚运会今天闭幕。谨以此片，致敬所有参与者与奉献者！再见杭州，最忆杭州。转,杭州 亚运会 闭幕 以此 致敬 参与者 奉献者 再见 杭州 杭州
https://weibo.com/ajax/statuses/searchProfile?uid=3604378011&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3604378011,中国新闻社,,,2023年10月09日 09:00,2,7,2,10月8日晚，杭州亚运会闭幕式结束后，现场的保洁阿姨们场外拍照留念。她们说着辛苦却满脸笑意，“能为亚运服务很值得。”,日晚 杭州 亚运会 闭幕式 结束 现场 保洁 阿姨 场外 拍照 留念 辛苦 满脸 笑意 亚运 服务 值得
https://weibo.com/ajax/statuses/searchProfile?uid=3604378011&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3604378011,中国新闻社,,,2023年10月08日 22:57,4,16,6,10月8日晚，杭州亚运会闭幕式现场又一次下起“桂花雨”，全场飘散着桂花香。观众用手接花瓣，留住独属于杭州的浪漫。,日晚 杭州 亚运会 闭幕式 现场 桂花 全场 飘散 桂花香 观众 花瓣 留住 杭州 浪漫
https://weibo.com/ajax/statuses/searchProfile?uid=3604378011&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3604378011,中国新闻社,,,2023年10月08日 22:22,2,9,2,杭州亚运会闭幕，回顾赛时期间，运动员们在赛场上留下了太多暖心的瞬间。赛场上他们奋力拼搏，赛场下他们惺相惜，一个热烈的“抱”胜过千言万语。这些鼓励的抱、安慰的抱、分享喜悦的抱让竞技体育的魅力在此刻大放光芒！ ​,杭州 亚运会 闭幕 回顾 赛时 期间 运动员 赛场 留下 瞬间 赛场 奋力拼搏 赛场 相惜 热烈 胜过 千言万语 鼓励 安慰 分享 喜悦 抱让 竞技 体育 魅力 此刻 放光芒
https://weibo.com/ajax/statuses/searchProfile?uid=3604378011&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,3604378011,中国新闻社,,,2023年10月08日 21:36,2,9,4, 始于秋分，终于寒露，从期盼到欢聚，从相逢到告别，杭州第19届亚运会于今晚闭幕。闭幕式上节目精彩纷呈，荷花桂花交相辉映，舞者手中的记忆之花绽放，数字火炬人再次亮相，共同见证这浪漫的“杭州亚运记忆”！ ​,始于 秋分 终于 寒露 期盼 欢聚 相逢 告别 杭州 亚运会 今晚 闭幕 闭幕式 节目 精彩纷呈 荷花 桂花 交相辉映 舞者 手中 记忆 花绽放 数字 火炬 亮相 见证 浪漫 杭州 亚运 记忆
