评论用户id,评论id,分词,分词-英文
2962424617,5075204404150320,外滩 大会 讨论 意义 领域,Bund conference discussion areas of significance
5073358742,5075204398909440,希望 应对,Hope to deal with it
2748387367,5075204395763960,希望 解决 全球性 发挥作用,Hope to solve the role of global performance
2903448751,5075204414115280,带来 惊喜,Bring surprise
5546706499,5075204412540030,外滩 大会 举办 探讨,Discussion on the Bund Conference
1973335223,5075204407036670,希望 社会,Hopes society
5876473038,5075204407559090,外滩 大会 很好 交流平台,The Bund Conference is very good to communicate platform
2279430071,5075204408347550,人类 共生 前景 期待,Human symbiosis expectations
6373176701,5075204407558800,确实 值得 关注,Really worthy of attention
6016026795,5075204408346200,期待,expect
3233781922,5075204403629720,开放 包容 心态 技术,Open and inclusive mentality technology
1111506882,5075204403102340,希望 人类 带来 便利,Hope humans bring convenience
2771201461,5075204401532710,期待 带来,Look forward to bring
5289532571,5075204398649540,院士 观点 道理 思考 推进 机制 创新,"Academician's point of view, thinking, thinking and promotion mechanism innovation"
6393011954,5075204399958440,人类 助力,Human help
6266890676,5075204395764990,期待 医疗 领域 带来 改变,Looking forward to changes in the medical field
2960728011,5075204395763910,人类 紧密,Tight humanity
5687936591,5075204394453800,外滩 大会 讨论 清晰,Bund conference discussion clearly
1311093385,5075204390260120,希望 技术 人类 创造 价值,Hope technology to create value
5356173270,5075267192619460,判断 机制 完善,Comprehensive judgment mechanism
2179005925,5075267174794310,关键 决策 人类 判断 重要性,Key decision -making importance of human judgment importance
6524173285,5075267209660010,人类 占据 依赖,Human occupation
2280832933,5075316779518300,硬币 概率,Coin probability
5604115713,5081728697502980,能量,energy
6685251535,5076598125233990,转发,Forward
3315426953,5075271995098010,需求 很大,Demand
6439026561,5075272489764030,期待 大会,Expectation conference
7034156661,5075274286760220,完善 作品,Perfect work
5781344414,5075274123183610,科技 改变,Technological change
7624124819,5075272907097540,关众 投入 不错,The public investment is good
7856715251,5075275832885780,科技前沿 创新,Cutting -edge innovation of technology
7937999698,5075275366797230,顶级 观点 容错过,Top -level views are wrong
7851506056,5075274611560110,科技 希望,Hopes of technology
6345369692,5075274373008490,科技,science and technology
6995514333,5075274158571520,科技 发达 期待 创新,Development of science and technology looks forward to innovation
7174982113,5075272057229220,详尽,detailed
7896493362,5075275128244680,科技 改变,Technological change
6736764089,5075275117497650,想象 好看,Imagine good -looking
6067438873,5075274812623910,现场 好好看,The scene looks good
5332497254,5075274651668060,趋势,trend
7769750806,5075274458730620,科技 发达,Science and technology
7793661758,5075274251635300,能力 逼真 画面,Realistic picture
7775142894,5075275006346730,科技 强大 领悟,Strong science and technology understanding
7938563341,5075274284141030,很大,Great
7937568883,5075274129214490,挺大,Very big
7184685791,5075274126067720,描绘 充满 可能性,Drawing the possibility
2149757901,5075272644430180,陌生 希望 感受 温暖,Strange Hope to feel warmth
7653420339,5075375509476220,大笑 优秀 历时 传承 攻克 肺结核 游戏机 区区 妄谈 改变 世界 荒唐 荒唐,Laughing the excellent inheritance and overcome the tuberculosis of the tuberculosis gaming console.
2584604920,5076352782304420,寿命 见识 见识,Life insight
1363738892,5076098407205170,人类,Human beings
1678409224,5075254214923310,人类 地球 代名词,Human Earth Pronouns
5186351994,5075288947689470,人工智能 融入,Artificial intelligence incorporate
7374705454,5075350952872650,好看 鸡毛,Good -looking feathers
6173139075,5075288680042010,确实 办公 需求,Indeed office needs
7915475684,5075288065049750,揪住 耳朵 没用,Holding your ears is useless
5242964129,5075288902341860,迅猛,Rapid
5536619918,5075288899716690,办公,Office
5449423785,5075288827103690,科技 发达,Science and technology
3062035787,5075288800625870,感觉 人工智能 厉害,Feeling artificial intelligence
3146183592,5075288786468900,感叹 科技,Sigh technology
2669159227,5075288779919380,关注,focus on
5612125363,5075288694458590,人工智能 提高 工作效率,Artificial intelligence improves work efficiency
5650651531,5075288669029980,智能 优秀,Intelligent
5646388417,5075288667720170,科技,science and technology
3177367053,5075327838324280,人工智能 厉害,Powerful artificial intelligence
5261789265,5075327824958730,办公 需求,Office needs
1988995800,5075327799795370,科技 发达,Science and technology
2128740711,5075288971284490,办公 需求,Office needs
1716301307,5075288738761680,科技,science and technology
1760818580,5075288733779580,提高 工作量,Improve the workload
3650813180,5075288587504360,办公 需求,Office needs
2654774945,5075288811899030,办公 需求 智能,Office demand smart
3873096802,5075280955965750,人工智能 方向 排爆 航天 医疗 领域 挖矿 下水道 危险品 行业 边境 巡检 人类 项目 人类 造福,Artificial Intelligence Direction Explosion Aerospace Medical Field mining and sewer dangerous goods industry border inspection human projects humans benefit
3873096802,5075277583487670,说法 矿工 承担 人类 死亡 很大 工种,Said that miners bear the great job of human death
7874647597,5075277719277540,公司 解放 农村 双手 农民 辛苦,The company's hard -working rural two -handed farmers worked hard
6451693612,5075449565151390,开发 打败,Development
6997028187,5075535019640380,只能 阶级,Only class
1035794365,5075295193794890,整点 辞退,Overall removal
7770784212,5075330094073880,合成视频,Synthetic video
7836198604,5074927743140380,大胆 想法,Bold ideas
2541695630,5074927646937410,不想 拆穿,Don't want to disassemble
1245161352,5074943398118160,成熟 想法,Mature idea
2949130463,5074982352193410,想法 青涩,Thoughtful
1459097963,5074948693167810,修女 表情,Virgin expression
7660148540,5075053332661290,发声 喇叭,Vocal
3205446312,5075013262904370,清洗,Clean
1778424334,5075004121680220,仿生 气流 发声 音箱,Bionic airflow vocal speaker
7769387477,5074980456891750,想法,idea
7796772911,5074972758513220,口红,Lipstick
5489701231,5074948631037900,音效,Sound effect
6195845190,5074941708077890,加点,Add point
1657309751,5074934314833180,鼻子,nose
7778765216,5074933636404180,版本,Version
2619123475,5074930415174700,看着 想法,Look
7794421936,5074929491903960,养胃,Nourish the stomach
1769363773,5074928161784470,大胆,Bold
2872897215,5074930313727430,吟唱,Chant
3989304832,5074822069749980,程度 疫情 疫苗 瞎猜,A degree of epidemic vaccine blind guesses
1668799347,5074815448514900,提升 效率,Improve efficiency
2671716645,5074816410060370,不到 变现 企业 模型 提升 效率 用处,Can't reach realizing enterprise model improvement efficiency usefulness
7904941086,5074857505065890,细分 场景 技术 质变 关注 过程 模型 不见 一大 瓶颈 算力 突破点 量产 后续 芯片,Subdivision Scenario Technical Change Following the process Model does not see a big bottleneck computing power breakthrough point production subsequent chip
3115018905,5075056809477360,机械手 工厂 指令,Machinery handicraft instruction
2552950874,5074807953557730,解决,solve
1437461152,5075164150366560,跌幅,Decline
7538210792,5075285784920700,落后,behind
5375995968,5074889765558070,水野,Water wild
7845907269,5074879177297280,认不出,Unable to recognize
5997130046,5074911066062980,厨子 粉丝,Kitchen fan
6218569602,5074888626802870,番号 鉴别,Identification
1880576215,5075457542979820,伟达 美帝 肥羊 疯涨 股票 收割,Weida Mei Emperor Fatty Sheep soaring stock harvesting
1915528147,5074787762176450,套现,Cash out
1736332374,5074769308025580,收割 伟达,Harvest Weida
5688963649,5074778937623930,出栏,Out of the columns
7627701941,5074818199716560,备用金,Spare money
1815669572,5074796912056550,华人,Chinese
6044118944,5075590242108120,事情 正好 收割,Things just harvested
7801963982,5074795010458040,蛋蛋,Egg
7675427240,5075384595125900,台阶 金融市场 操控 能力 真他妈,The ability of step -level financial market control is really fucking
2042152394,5075288543462610,泡沫 期望 期望 差异 期望 落空 泡沫 破灭,Foam expects differences Differently.
2464190720,5075138645067300,货币,currency
3496235383,5075138774827590,挺像 场景 泡沫,It's like a scene bubble
6976104019,5075035489830710,公司 互联网,Company Internet
1300352614,5075125164048470,边走边看,Watch while walking
7934602722,5075159432823090,可控 核聚变,Controlling nuclear fusion
7774331983,5074848310888840,感谢 分享,Thanks for sharing
2488036432,5075471890907480,结束,Finish
1802433611,5074901214694280,债务 收不 回来 债务 衍生 产品 次贷 危机 传递,Debt can not return to debt derivative product subprime mortgage crisis transmission
2614728851,5074871134719300,动态 市盈率 开发 国家 想象 基础 上跌,Dynamic P / E ratio Development National Imagination Fall
2363125660,5074859896343840,就业 报告 爆出 造假 季度 累计 虚增 就业,The employment report revealed that the fake quarterly increased employment in the quarter
6325678462,5074856524123130,涨多,Increase
7888868853,5074667406098850,关注 有利于 祖国,Pay attention to the motherland
7609687473,5074635575527710,关注 关注,Follow
7819426924,5074661088167790,公安干警 民警 毒杀 人命,Police Police Police Police Police poisoning
5969639666,5078540221943740,模型 数字 技术 公司 炒作 核心技术 抄袭,Model digital technology company speculation core technology plagiarism
5969639666,5078539709975150,国家 人工智能 技术 缺乏 创新性 抄袭 技术 想法 公司 门卫 挡住,"National artificial intelligence technology lacks innovative plagiarism technical ideas, the company's gatekeeper blocks"
5236434377,5074784049958030,关注,focus on
