content,emotion_scroe,emotion_type,主题概率,主题类型
保护生态环境 人人有责,0.8363285402546572,pos,"[(0, 0.066149354), (1, 0.06307892), (2, 0.06390614), (3, 0.80686563)]",3
维护地球所有生命,0.9950557946755203,pos,"[(0, 0.07098978), (1, 0.06311378), (2, 0.06569692), (3, 0.8001995)]",3
生态维护人飘过,0.8581947207360379,pos,"[(0, 0.08535725), (1, 0.083375335), (2, 0.08434473), (3, 0.74692273)]",3
还要避免泛滥成灾，动态调整保护状态,0.8916900312530602,pos,"[(0, 0.8074871), (1, 0.06322958), (2, 0.06302619), (3, 0.06625718)]",0
我们的地球不能没有它们！,0.9629629629629629,pos,"[(0, 0.12883009), (1, 0.12503661), (2, 0.12529877), (3, 0.6208345)]",3
自然本来就不需要保护，只需要人类管控不要恶意的去砍伐灭杀，自然他自己会恢复,0.535561074244119,neu,"[(0, 0.86972576), (1, 0.042613078), (2, 0.04413121), (3, 0.04352994)]",0
植物与自然相生相克是亘古不变的,0.9861668994316632,pos,"[(0, 0.8085115), (1, 0.06358339), (2, 0.06437169), (3, 0.06353347)]",0
地球不只是我们人类的，同样也是其他动植物的,0.9969073106741468,pos,"[(0, 0.0655515), (1, 0.06289638), (2, 0.06603493), (3, 0.8055172)]",3
生物多样性与自然息息相关 ，人类也是大自然中的一员。如何和大自然做到共生共存？ 我们总是向大自然索取… 一个物种的消失会直接影响三十种以上物种的生存 ；金山银山不如青山绿水！,0.9999998858110616,pos,"[(0, 0.94840384), (1, 0.017129937), (2, 0.017193025), (3, 0.01727321)]",0
你在保护大自然的同时它也在保护你！,0.8861200855795428,pos,"[(0, 0.7403975), (1, 0.085268535), (2, 0.08591998), (3, 0.088414006)]",0
爱护植物，保护植物，我们要大自然有所敬畏,0.9998173842046162,pos,"[(0, 0.84645504), (1, 0.050860647), (2, 0.051667634), (3, 0.05101667)]",0
是我们需要大自然和地球，而不是大自然和地球需要我们,0.9997267266222293,pos,"[(0, 0.7299311), (1, 0.0837854), (2, 0.08502265), (3, 0.10126084)]",0
我记得小时候见过植物，现在想想有好几种现在见不到了,0.9666812873346908,pos,"[(0, 0.03655589), (1, 0.036168545), (2, 0.89078635), (3, 0.036489196)]",2
啊，学到了，感觉摘过好多东西的自己又残忍又无知,0.874597644009989,pos,"[(0, 0.046821546), (1, 0.042988706), (2, 0.86442834), (3, 0.045761425)]",2
保护自然保护自己,0.8529261798570789,pos,"[(0, 0.7422625), (1, 0.08479755), (2, 0.08486731), (3, 0.08807266)]",0
敬畏自然,0.8830226948310507,pos,"[(0, 0.7488475), (1, 0.08335957), (2, 0.08378411), (3, 0.08400887)]",0
不认识的植物我们可以欣赏喜爱 ，去拍照留念，但是不要去占为己有和剥夺它的生命,0.9970594254207864,pos,"[(0, 0.31745857), (1, 0.06459836), (2, 0.06728361), (3, 0.5506594)]",3
地球就是我们的家园，需要大家来保护爱护！,0.9994903272393334,pos,"[(0, 0.057659764), (1, 0.051077556), (2, 0.05133304), (3, 0.8399296)]",3
世界万物相生相克,0.9972829581471382,pos,"[(0, 0.80467063), (1, 0.06391185), (2, 0.06687371), (3, 0.064543806)]",0
保护大自然，从点滴做起。不摘野外的一草一木,0.9261591604544985,pos,"[(0, 0.5846764), (1, 0.042886075), (2, 0.32931095), (3, 0.043126624)]",0
保护生物多样性是每个人的责任,0.9468498981703483,pos,"[(0, 0.053372696), (1, 0.84147024), (2, 0.050734144), (3, 0.054422926)]",1
保护生物多样性,0.968010383599642,pos,"[(0, 0.06689963), (1, 0.068786494), (2, 0.063252546), (3, 0.80106133)]",3
转发 · 爱护身边的一草一木,0.989077714279079,pos,"[(0, 0.27394196), (1, 0.062962644), (2, 0.59777313), (3, 0.065322205)]",2
万物有灵，多些保护，少点破坏，在下的每一位都离不开大自然,0.9257224826044865,pos,"[(0, 0.8702487), (1, 0.04312669), (2, 0.042331155), (3, 0.044293467)]",0
不要乱摘野外的一草一木,0.3507528074539422,neg,"[(0, 0.08647439), (1, 0.0842699), (2, 0.7458554), (3, 0.08340035)]",2
共生方能共存,0.7001082384189585,pos,"[(0, 0.7476621), (1, 0.08346658), (2, 0.083375804), (3, 0.08549545)]",0
植物链也是一种循环，一损俱损一荣俱荣，保护大自然，从我们做起,0.8636910062964168,pos,"[(0, 0.8670028), (1, 0.043308556), (2, 0.045910403), (3, 0.043778256)]",0
保护地球人人有责,0.9440241185500293,pos,"[(0, 0.065922305), (1, 0.06306469), (2, 0.06339676), (3, 0.80761623)]",3
我在一个群里看到有人收购野生草药，心里也是有说不出的舍不得。不懂刚怎么说他们。在农村长大，我知道野生的草药越来越少了。,0.9562876561948632,pos,"[(0, 0.036151484), (1, 0.037348315), (2, 0.038445093), (3, 0.8880551)]",3
自然不能失去平衡，植物和人类息息相关,0.9993362397950493,pos,"[(0, 0.8452416), (1, 0.05073398), (2, 0.05274938), (3, 0.051275)]",0
万物有灵！善待生灵,0.9659160853313826,pos,"[(0, 0.052488204), (1, 0.8443081), (2, 0.05082299), (3, 0.052380722)]",1
很多犯罪分子都是通过物流或者客运班车 的司机 来贩卖野生动物。,0.9783585050311612,pos,"[(0, 0.064164236), (1, 0.062835656), (2, 0.80734026), (3, 0.06565982)]",2
必须严惩不贷，请保护大自然,0.6392300124037661,pos,"[(0, 0.8079211), (1, 0.06356705), (2, 0.06380532), (3, 0.06470652)]",0
一定要严判，这些人对整个世界带来太大的灾难了！,0.9767758283185143,pos,"[(0, 0.042978626), (1, 0.042411014), (2, 0.043423682), (3, 0.8711867)]",3
把他关起，一辈子不让他出来,0.33212702714545095,neg,"[(0, 0.084659345), (1, 0.7485534), (2, 0.083386704), (3, 0.08340056)]",1
严重处理，绝不姑息！！！,0.14708896471593058,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
继续作恶，重判重罚,0.405749629099845,neg,"[(0, 0.74534076), (1, 0.08339324), (2, 0.08667977), (3, 0.08458623)]",0
必须要严惩,0.5,neu,"[(0, 0.12795514), (1, 0.12508377), (2, 0.6202082), (3, 0.12675285)]",2
都抓了。万物皆有灵,0.9532383565106045,pos,"[(0, 0.6093861), (1, 0.13472253), (2, 0.12879089), (3, 0.12710048)]",0
严格打击,0.6363636363636368,pos,"[(0, 0.6220848), (1, 0.12714697), (2, 0.1257269), (3, 0.1250414)]",0
查的好,0.37823771043296384,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
捕杀，倒卖，购买野生动物的都该判刑,0.9084749595938991,pos,"[(0, 0.84491163), (1, 0.05147664), (2, 0.052882425), (3, 0.050729267)]",0
严惩不贷,0.5,neu,"[(0, 0.62308526), (1, 0.12608807), (2, 0.12576266), (3, 0.12506402)]",0
什么行业不能干为啥要破坏生态,0.08976700946413763,neg,"[(0, 0.05084572), (1, 0.050035786), (2, 0.05076361), (3, 0.84835494)]",3
严惩不贷打击捕猎杀野生动物偷猎者。,0.9255125860161367,pos,"[(0, 0.8720742), (1, 0.042592738), (2, 0.04266374), (3, 0.04266937)]",0
抓住严惩,0.49375411042752326,neu,"[(0, 0.08451623), (1, 0.08340673), (2, 0.7481927), (3, 0.08388432)]",2
要全国各地严厉打击才对,0.08993817321101572,neg,"[(0, 0.7430171), (1, 0.08705136), (2, 0.08341572), (3, 0.08651582)]",0
必须严惩不贷、保护好大自然、人人有责,0.7898043137498619,pos,"[(0, 0.8457877), (1, 0.050623517), (2, 0.051084034), (3, 0.052504748)]",0
禁止捕杀 贩卖 购买和食用野生动物。违者应该严惩不贷，人类爱护大自然 爱护野生动物同时也是爱护自己,0.9999997178146746,pos,"[(0, 0.3976133), (1, 0.023128144), (2, 0.5561056), (3, 0.023152934)]",2
应该长期查治。,0.42865296929928465,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
应当严肃查处,0.651550125148366,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
从严从重处理,0.4737672181921908,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
干得好，不法分子应该严处,0.3191653018194921,neg,"[(0, 0.13987692), (1, 0.12534131), (2, 0.1252386), (3, 0.60954314)]",3
重罚，判刑！,0.4737672181921908,neu,"[(0, 0.74855316), (1, 0.08337606), (2, 0.084701695), (3, 0.08336912)]",0
必须严惩不贷！！！,0.18970634749291626,neg,"[(0, 0.62308913), (1, 0.12608524), (2, 0.12576161), (3, 0.12506402)]",0
抓，狠狠的抓,0.47600989348424294,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
抓，一定要抓！,0.41885418738780633,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
严惩不贷，绝不辜惜,0.3987380943098525,neg,"[(0, 0.62308866), (1, 0.12608558), (2, 0.12576179), (3, 0.125064)]",0
必须要严惩重罚！重重的罚,0.7848834423144085,pos,"[(0, 0.80311364), (1, 0.062570676), (2, 0.07093582), (3, 0.06337988)]",0
坚决严办，决不能留情！！！,0.00922186198774122,neg,"[(0, 0.12520997), (1, 0.12523115), (2, 0.12919208), (3, 0.6203668)]",3
从重从严处理,0.4737672181921908,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
市场管理方必须负责,0.3975080985645856,neg,"[(0, 0.1274603), (1, 0.12527712), (2, 0.6170522), (3, 0.13021037)]",2
应该追责,0.30710709200121344,neg,"[(0, 0.12518714), (1, 0.12521677), (2, 0.6243629), (3, 0.12523316)]",2
野生动物都有灵性，这次也是对人类一个教训，希望我们要爱护大自然，保护野生动物！,0.9999884337315261,pos,"[(0, 0.9137234), (1, 0.02827676), (2, 0.029303014), (3, 0.028696803)]",0
严查，严办,0.1906194320402027,neg,"[(0, 0.08398809), (1, 0.08353683), (2, 0.7369298), (3, 0.09554533)]",2
必须追责当事人,0.5193138830795896,neu,"[(0, 0.12518768), (1, 0.12521738), (2, 0.6243613), (3, 0.12523364)]",2
罪魁祸首，绞的世界不安宁,0.814233590039914,pos,"[(0, 0.13017125), (1, 0.12591104), (2, 0.61282986), (3, 0.13108785)]",2
这次要重判重罚！,0.526724263047532,neu,"[(0, 0.74535733), (1, 0.08339322), (2, 0.08666344), (3, 0.084585965)]",0
善待自然 保护自己！！！,0.6796374317448293,pos,"[(0, 0.7963136), (1, 0.07136445), (2, 0.0660192), (3, 0.066302754)]",0
严查重罚,0.4737672181921908,neu,"[(0, 0.09914042), (1, 0.08343368), (2, 0.73401016), (3, 0.08341575)]",2
严厉查处,0.1837233963534416,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
人在想法设法吃它们的时候，它们也在想方设法的报复，大自然的反噬,0.9852614152935906,pos,"[(0, 0.06999961), (1, 0.06299452), (2, 0.80178696), (3, 0.065218955)]",2
有些人请尊重每一条生命，吃点正常人吃的东西,0.7484166769760051,pos,"[(0, 0.0435131), (1, 0.04254143), (2, 0.8719529), (3, 0.041992564)]",2
现在的人，为了钱，什么事，都干的出来,0.11919061935266828,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
唉，人类生活的那么好了，真的就留动物一点活的机会吧,0.999622127452435,pos,"[(0, 0.8686967), (1, 0.042389255), (2, 0.045685768), (3, 0.04322823)]",0
人类不是地球的主人，善待生命,0.9997343755829015,pos,"[(0, 0.83595186), (1, 0.05388361), (2, 0.054148372), (3, 0.056016114)]",0
不要伤害小动物,0.9277443975497752,pos,"[(0, 0.088445455), (1, 0.08969733), (2, 0.7359119), (3, 0.085945316)]",2
野生动物干嘛吃他们呢,0.6386477043336924,pos,"[(0, 0.08806154), (1, 0.08394175), (2, 0.7425523), (3, 0.08544446)]",2
他们灭绝了之后对我们人类有好处吗,0.9518232531836776,pos,"[(0, 0.06531399), (1, 0.06464327), (2, 0.80553997), (3, 0.06450276)]",2
希望大家都保护野生动物,0.9172449913601771,pos,"[(0, 0.80197686), (1, 0.063604616), (2, 0.06724256), (3, 0.06717601)]",0
都什么时候了，还有人执迷不悟的偷盗 贩卖 食用吗,0.8900778092763245,pos,"[(0, 0.08504961), (1, 0.083374456), (2, 0.7474689), (3, 0.084107116)]",2
地球上最残暴的不是豺狼虎豹，而是人类,0.9977663550415932,pos,"[(0, 0.08960111), (1, 0.083770245), (2, 0.092246525), (3, 0.73438215)]",3
这次疫情过后。希望大家都能记住，没有买卖就没有杀戮，吃野味也不能长生不老，放野生动物一条生路,0.5270639682338798,neu,"[(0, 0.02684798), (1, 0.027131487), (2, 0.9207824), (3, 0.025238166)]",2
相信今后越来越多的人，会保护野生动物,0.936998903607275,pos,"[(0, 0.05371487), (1, 0.052021936), (2, 0.8397098), (3, 0.054553397)]",2
人类真残忍，希望世界上多一些保护野生动物的人,0.9996867265085964,pos,"[(0, 0.8857188), (1, 0.036138646), (2, 0.039409634), (3, 0.038732897)]",0
保护野生动物人人有责，把哪些捕猎者都抓起来！,0.9496187129663839,pos,"[(0, 0.84382963), (1, 0.050626688), (2, 0.052120958), (3, 0.05342275)]",0
这些人才是最可怕的野生动物,0.7484601605562189,pos,"[(0, 0.06625504), (1, 0.063777804), (2, 0.8028944), (3, 0.06707278)]",2
万物皆有灵，有因就有果，如果人类不去杀它们，吃它们，就不会有现在这样的结果,0.9754226799628531,pos,"[(0, 0.806575), (1, 0.06377473), (2, 0.06575415), (3, 0.0638961)]",0
真不明白人类为什么要去伤害那些可怜的动物，醒醒吧！,0.7575882829828161,pos,"[(0, 0.03949287), (1, 0.036563873), (2, 0.6907834), (3, 0.23315988)]",2
有一群人在拼命的保护，有一群人在拼命的吃,0.6753058668126465,pos,"[(0, 0.085958175), (1, 0.08458592), (2, 0.08712033), (3, 0.7423356)]",3
别害己害人啦，放过动物们吧，万物皆有灵,0.8498156538875816,pos,"[(0, 0.80417424), (1, 0.0649626), (2, 0.06734094), (3, 0.06352224)]",0
万物皆有灵性，请善待动物,0.9979154417937374,pos,"[(0, 0.054167617), (1, 0.8423984), (2, 0.052434094), (3, 0.050999854)]",1
猎杀者太缺德了一切都有因果报应！它们属于大自然是在保护我们的环境保护地球,0.9929951804598937,pos,"[(0, 0.046547525), (1, 0.04228156), (2, 0.043453664), (3, 0.86771727)]",3
动物都是有灵性的，不要去伤害小动物，看到这，我觉得他们好可怜呀坚决抵制吃野生动物的人,0.9997608324023867,pos,"[(0, 0.03733467), (1, 0.03715182), (2, 0.8816514), (3, 0.043862116)]",2
人类不要再去伤害小动物了……,0.9870636550719717,pos,"[(0, 0.065981716), (1, 0.06528505), (2, 0.8042605), (3, 0.06447273)]",2
这样下去，人类终将会报应，保护好它们，也是保护自己,0.9945489222564,pos,"[(0, 0.80513775), (1, 0.06337323), (2, 0.06565956), (3, 0.065829486)]",0
心疼，感觉是不是太残忍了,0.4691057054062602,neu,"[(0, 0.06527705), (1, 0.06255312), (2, 0.065479554), (3, 0.8066903)]",3
善恶终有报，天道好轮回,0.8332621134345803,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
人类的贪婪，其实就是在破坏自己的生存环境。。。。。,0.9791005853496431,pos,"[(0, 0.09009375), (1, 0.08377119), (2, 0.09202629), (3, 0.73410875)]",3
破坏生态平衡要遭报应的，地球不是只有人类,0.996605522617095,pos,"[(0, 0.051956862), (1, 0.050135937), (2, 0.052367866), (3, 0.84553933)]",3
保护野生动物，万物皆有灵，地球是生命地球，让地球充满活力，而不是毫无生机的死寂,0.9999999903130269,pos,"[(0, 0.86839104), (1, 0.042599), (2, 0.04320726), (3, 0.045802668)]",0
曾经有专家说过，动物和人是同一个世界的东西，如果他不能生存了那么跟着人也要消失了,0.9980928182226105,pos,"[(0, 0.04160472), (1, 0.036405344), (2, 0.8857567), (3, 0.036233243)]",2
保护动物善待我们生存的环境吧,0.9826016590443808,pos,"[(0, 0.86745733), (1, 0.045833092), (2, 0.04345054), (3, 0.04325902)]",0
保护野生动物森林资源人人做起,0.9933069077130262,pos,"[(0, 0.8033449), (1, 0.064557716), (2, 0.0652152), (3, 0.06688215)]",0
身为人类，真的对不起，心疼！,0.8025205500419506,pos,"[(0, 0.06821027), (1, 0.06288279), (2, 0.8020755), (3, 0.06683148)]",2
再不认识到自己的错，大自然真的会加倍报复我们人类的,0.9685947920842312,pos,"[(0, 0.054220576), (1, 0.05047939), (2, 0.8424301), (3, 0.052869946)]",2
大家积极举报贩卖野生动物,0.9162894661876446,pos,"[(0, 0.06675257), (1, 0.06283914), (2, 0.8005926), (3, 0.0698157)]",2
保护野生动物要立法！人类无限的贪欲会自我毁灭。,0.9999978185126122,pos,"[(0, 0.8700632), (1, 0.04214724), (2, 0.043639477), (3, 0.044150133)]",0
相信因果报应吗 我相信 现在它一步一步的来报复地球人了,0.9997563899946059,pos,"[(0, 0.06301691), (1, 0.06253642), (2, 0.063720465), (3, 0.8107262)]",3
强烈要求严格，贩卖，销售，就连买的，一同判刑，动物也是生命,0.9876206163147522,pos,"[(0, 0.8421204), (1, 0.050809488), (2, 0.056383308), (3, 0.050686847)]",0
看见卖野生动物就举报,0.699983105382479,pos,"[(0, 0.08955401), (1, 0.084228866), (2, 0.09033645), (3, 0.7358807)]",3
人类最终毁于自己之手,0.7609290371748851,pos,"[(0, 0.085346855), (1, 0.083582886), (2, 0.7462907), (3, 0.08477953)]",2
我希望人类不要在伤害它们了，它们也是一条生命,0.991161749931607,pos,"[(0, 0.043894637), (1, 0.042421907), (2, 0.87105685), (3, 0.042626604)]",2
人类是最可怕的动物,0.9828611810235988,pos,"[(0, 0.06589355), (1, 0.065438226), (2, 0.8033849), (3, 0.0652833)]",2
人类呀！醒醒吧！不要在伤害无辜的小动物了，不要在害人害己,0.6760962235897942,pos,"[(0, 0.04387955), (1, 0.042687967), (2, 0.8706764), (3, 0.042756144)]",2
贩卖、食用野生动物者不重罚不足以平民愤！！,0.7345475011410935,pos,"[(0, 0.05464771), (1, 0.050194778), (2, 0.84434336), (3, 0.05081416)]",2
没有买卖 就没有杀生,0.22971584751042984,neg,"[(0, 0.084373586), (1, 0.7481486), (2, 0.084098145), (3, 0.08337965)]",1
保护野生动物其实也是保护人类自己，尊重大自然也是为了以后更好的生存,0.9995798308036493,pos,"[(0, 0.90093595), (1, 0.033254344), (2, 0.03330023), (3, 0.03250948)]",0
不要伤害野生动物，谢谢,0.938400439698115,pos,"[(0, 0.06430857), (1, 0.064606085), (2, 0.41860738), (3, 0.45247796)]",3
邪恶商人等着自己的报应吧。,0.8036018920673736,pos,"[(0, 0.62463796), (1, 0.12514554), (2, 0.12509477), (3, 0.12512168)]",0
我不喜欢人类但为什么我是人类,0.9941986618319275,pos,"[(0, 0.08963012), (1, 0.084923), (2, 0.094951026), (3, 0.73049587)]",3
应该严惩，坚决打击野生动物捕杀和贩卖。,0.9620452697669004,pos,"[(0, 0.3684764), (1, 0.042417463), (2, 0.5468638), (3, 0.04224236)]",2
触目惊心，严惩不怠！！！,0.13650474613863206,neg,"[(0, 0.12798035), (1, 0.12508382), (2, 0.62018025), (3, 0.12675558)]",2
打断产业链！严惩不法分子,0.46694125162344735,neu,"[(0, 0.6454368), (1, 0.08352919), (2, 0.18126008), (3, 0.08977396)]",0
没有买卖，就没有伤害,0.4427050937888589,neg,"[(0, 0.0846995), (1, 0.7394575), (2, 0.091760345), (3, 0.08408268)]",1
象牙只有在象的身上才好看,0.7075381908656657,pos,"[(0, 0.06549054), (1, 0.06537338), (2, 0.5204973), (3, 0.34863874)]",2
请保护好大自然,0.7715237241841749,pos,"[(0, 0.7403487), (1, 0.08526926), (2, 0.08592138), (3, 0.08846068)]",0
请保护动物！！！谢谢了！！！,0.20338484587093208,neg,"[(0, 0.06773661), (1, 0.06579012), (2, 0.06521149), (3, 0.8012618)]",3
没有买卖，就没有伤害！我的愿望是生存,0.8649541554661802,pos,"[(0, 0.06552575), (1, 0.80494714), (2, 0.06665497), (3, 0.062872164)]",1
保护动物从你我做起,0.9718967089622009,pos,"[(0, 0.8040822), (1, 0.06562445), (2, 0.06430865), (3, 0.06598471)]",0
人和自然是生命共同体 生态文明,0.9972231256091906,pos,"[(0, 0.8454711), (1, 0.050135344), (2, 0.050867543), (3, 0.053526085)]",0
保护动物人人有责，从我做起,0.9396598964656531,pos,"[(0, 0.05508038), (1, 0.05182196), (2, 0.051841017), (3, 0.8412567)]",3
都醒醒吧！别让动物灭绝好不好！别贪吃贪图那些漂亮的东西！,0.9930535090337084,pos,"[(0, 0.04257319), (1, 0.04334495), (2, 0.87120163), (3, 0.042880278)]",2
保护环境就是在保护你的下一代,0.9671297581383292,pos,"[(0, 0.0859021), (1, 0.0845361), (2, 0.08419601), (3, 0.7453658)]",3
想要隔着屏幕拥抱它们,0.8554711989352453,pos,"[(0, 0.12524025), (1, 0.61662763), (2, 0.13286483), (3, 0.12526727)]",1
