景点名称,网址,用户名称,星级,评价内容,时间,赞,回应,文本
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                lengyuchao
                                ",50,那天去的时候正好阴天，不晒还挺好的不建议大晴天去，正好爬到山上一处休息停脚的地方下起了雨，真是狂风骤雨电闪雷鸣，特别的壮观！而且我们是午饭后去的，下午坐缆车都不用排队不说，原本四个人一个缆车都两个人坐一个。我们是到西山森林公园买的通票，可惜后来才发现大众点评便宜这么多,2017-09-1013:11,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                黎花雨_2742
                                ",50,很值得玩的，下次预多点时间。风格很好，索道刺激,2017-09-0714:40,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                大不了大不了
                                ",50,西山和滇池西山吧上了第一条索道才是正门还得要门票我觉得🤔🤔🤔就那样滇池也就那样绿绿的水没有洱海干净还在治理嘛他们说十月份才会有好多好多海鸥来可惜我也看不了有机会我会上到西山山顶喂喂海鸥滇池边边上有大叔钓鱼🐟真有鱼🐠哎,2017-09-0713:51,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                fly_mysky
                                ",50,坐索道的人排队太长了，感觉起码要1个小时，果断放弃。直接坐的观光车，从下而上的顺序游玩，龙门石窟景区门口有免费的讲解器，这个最好拿着，有了它就了解龙门石窟的历史。从三清阁，玉黄阁，孝牛皇一直爬到龙门，龙门一定要摸，鲤鱼越龙门就是指的这个。最后爬到最高的凌虚阁，站在这里能够看到昆明整个城市和美丽的滇池，美不胜收。再去坐单程索道，根本不用排队。玩下来2个小时就差不多了。没坐回程的环保大巴，选择了滇池索道，近距离接触滇池。可以直接到云南民族村，民族村没去，我还是喜欢自然景观，在海埂公园发发呆，只有冬季能看到红嘴鸥。找公交车站直接回酒店了。无论是西山的景还是景区的服务，个人感觉都是非常好的。,2017-09-0503:54,6,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                虾米纳尼
                                ",40,一早上经历地铁→长途大巴→地铁→上山大巴中间在长途大巴站被朋友坑了他没带身份证于是乎历经小小的“人在囧途”终于来到了西山～别的不说看到这里满山的树就心情好了很多登山可以先做观光缆车or电瓶车（自我感觉）反正从山下买的套票包含双程大巴单程游览车单程电瓶车还有景区门票山上景点还算多主要觉得游览车比较有效果更让人记忆深刻,2017-09-0413:28,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                xxaidota
                                ",40,没有进景区，完全是爬山去了，走了徐霞客的千层梯，累个半死，到了山腰要买票才能进景区，又绕着半山腰走了一圈才到正门口做巴士下山，全程花了两个多小时。,2017-09-0222:45,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                点小评0728782065
                                ",50,滇池-西山以及龙门的索道景色很美，推荐乘坐，龙门石窟整体都是背靠山面朝滇池，可以俯瞰整个昆明景色，每年11月至次年3月有红嘴鸥。,2017-09-0208:57,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                鲁滇
                                ",50,确实人不错，西山民族村一起游玩。,2017-09-0115:07,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                Mignon
                                ",50,天然大氧吧，大片的草坪随你舞首弄姿，没人怎就感觉特别美好～,2017-08-2920:16,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                点小评8863688387
                                ",30,风景不错，能看到滇池全貌，但比较小一会就转完了,2017-08-2918:57,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                冬月二九
                                ",50,风景非常漂亮，就是天气在下雨，影响了出行，套票也是非常划算！！,2017-08-2421:09,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                minigrey
                                ",50,离市区有些距离，购买的点评的套餐，比现场买便宜多了。西山有自然风貌有文化历史，很有看头。聂耳纪念馆和聂耳墓在山腰免费参观。还有道教及佛教的众多典故。免费的导游讲解机器，根据你所到的地点来进行解说，很方便！值得一去,2017-08-1919:15,3,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                俺家的冬瓜
                                ",50,买票，取票，上山，下山好多人来西山登高望远啊！据说西山龙门能看到整个昆明，可惜没去成不过索道下行的风景还是极好的,2017-08-1418:31,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                点小评5211405298
                                ",50,索道和登高赏景均佳。建议从海埂索道上下，节省时间和体力。,2017-08-1211:05,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                seethrough
                                ",20,人山人海。西山有雨，路特别滑，洱海水质污染严重……整个昆明一片灰蒙蒙。天气不好，西山就别去了,2017-08-1121:36,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                wqinyy77
                                ",50,昆明值得一来的地方，从滇池坐索道到西山，途经滇池碧波荡漾，西山悬崖峭壁，下索道之后有聂耳纪念堂和龙门景区，龙门景区需要另外买票，票价40，不过是一个值得一来的地方，悬崖峭壁上凿路题字，非能工巧匠不能也！,2017-08-1021:24,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                四牛的石榴
                                ",10,风景不错。但是，也太势力了，绿衣服的所谓服务人员满大街都是，需要多少成本养？甚至见到了明显的未成年，也就小学初中。。师傅开解这类的屡见不鲜倒是也没什么话说，周瑜黄盖各取所需，但是，各种陷阱多的是不是有点过分了，某点门口的耿绿如图，直言，没钱你们上来干嘛？门票买了电瓶车做了娃小不适合做缆车倒成了罪状。。。后来有所谓的管理出来说这个是新来的。呵呵。。。,2017-08-0912:11,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                Ninichen@66
                                ",50,昆明西山风景区是一个峰峦起伏，林木苍翠百鸟争鸣，景色秀丽的森林公园。茂密的森林植被，常年郁郁葱葱。华亭寺，太华寺，三清阁三个古刹殿宇楼阁掩映在茂林修竹之中。游览于此，不禁令人发思古之幽情。的确是个好地方！令人不满意的地方是:20年前到这来，直接在公园门口买票，进门后，爬一爬就上顶了。现在，以前的进口变成了出口。进口，修在很远的地方。必须:买票坐缆车跨过滇池，然后再买票坐电瓶车，才能向上攀登，直至最后取到真经。云南人可真会想法儿挣钱呀！,2017-08-1305:52,8,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                dd冬冬dd
                                ",10,差评。西山风景区路标不清，导航导不到景区大门，在离龙门景区南门还很远的地方，就有很多农家乐的人在那里给你说车开不进去了，只能步行进去，让你把车停在他那里。而且给你指的路根本就不是到南门，而是景区外面一条到龙门景区北门的盘山公路，走了近1个小时，才晓得还没到龙门景区。好不容易来到景区北门，问了志愿者才搞清楚要回到我停车的地方，得购票从龙门景区一路上行经过2个多小时才到龙门景区南门。从南门出来到我停车的地方有2公里，车是可以开进去的，但路上没有路牌路标引导，给那些个体农家乐制造了误导游客的机会。,2017-08-0421:00,4,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                hochifung
                                ",50,好玩的地方，美景。大家应该去玩。,2017-08-0420:08,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                点小评5939331866
                                ",30,跟团去的，简直就是个坑！说好的索道居然没有，太遗憾太没趣了好嘛,2017-08-0111:13,,,下一页
