content,fenci
足球的本质是精神，是快乐，而不是你技术如何，为啥要拿国足来和村超比较，这些职业的配么给我们带来了快乐吗给我们传达了拼搏的精神没村超有快乐我觉得就很棒了,快乐 快乐 快乐 很棒
职业都踢不进世界杯，有何用村超只是让喜欢踢球的人真正体会赛场的快乐，让喜欢踢球的人有个寄托有何过错不够职业，盲目渲染，攻击国职业太忙听勒,快乐
不是，一群人一边说着村超吊打国足一边又阴阳董路说不要拿职业也业余作比较说这两话的人连正规球赛都没看过几场吧,正规
他抨击那些用村超侮辱国足与中超的人，我觉得没啥错。这比赛看看热闹就行了。,热闹
董路 我个人感觉你觉得你的10万块钱很大吗,很大
这只是角度问题，国足耗时耗力，各种黑暗内幕，值得国人唾弃村超是属于大众的娱乐项目，深得热爱球迷的心，球迷用村超来吐槽国足和中国职业联赛也不为过。董路是职业解说，也带孩子踢球，也算半个足球圈的人，他算是清醒的人，只不过在村超正热的时候说这番话，一定会被骂的很惨。:我爱足球,热爱 清醒 正热 很惨
踢不赢又如何要的是根本问题，意思是真踢能踢赢那代表假球在职业比赛中非常常见你怎么说都是错的，闭嘴吧你也是收了钱的人，不然也没那么多钱买流量,常见
踢球是为了快乐，看球是为了快乐，不就行了么我运动一下，娱乐一下，还要卷还要在乎别人怎么想有些人真的是活得太累了。,快乐 快乐
明明只是爱好，人家村超不去挑战国足，你到好用钱用国足挑衅村超，,爱好
村超火的原因是因为在大家对举国之力支持的国足成绩失望、沮丧的时候知道了还有着一群因为热爱、喜欢足球的人在踢球，虽然他们来自乡村，看了他们的比赛我相信以后还会有更多的乡村、社区、街道足球队出现，这是希望之火。,沮丧 热爱
"董路，你不懂老百姓的快乐，重在参与快乐足球??""",快乐 快乐
你怎么有脸说，10万，10万块钱你能叫来那个职业队，别人不职业但是别人真正热爱，不踢假球。,热爱
至少村超让广大球迷对足球又重新拾起了希望，在一次又一次的失望中，又找到了快乐。村超不够职业，但村超让大家看到了球员对足球的尊重，对球迷的尊重。,快乐 尊重 尊重
没有村超这些人的爱好，哪里会渲染到小朋友的热爱，哪里会有青训孩子的热爱，才是足球的源头，这才是足球该有的样子。。,爱好 热爱 热爱
村超是用热爱来回应同样热爱足球的朋友，职业的，国足的是用海参用金钱来回应人们的热爱。如果国足有那么好村超应该不会被人放在一起比较。,热爱 热爱 热爱
董路，不是一条马路，是一个商人，商人讲的是利益，所以好的坏的都必须带上他上路，随便怼两句这村超的流量我董是蹭定了,蹭定
这个是职业不职业的问题吗这个是平民百姓自己的平时的娱乐活动但是收视率和关注率能把中超比下去这是为什么呢这就是平民百姓的再真实的一面平民百姓不喜欢虚假,虚假
培养国人对足球的爱好 是好事 这样足球才有未来 不是专业不专业的问题 职业球员生来就是职业球员,爱好
够职业，人家叫什么村超，你可真是搞笑啊，人家就是纯粹的热爱,热爱
踢赢了还每人10万元。他的纯粹是拿某些人的职业去嘲笑别人爱好。,爱好
当一个国家的足球职业和一个农民们的足球盛宴比的时候那这个国家的职业就已经输了一个拿着最低几十万的年薪一个白天干活 晚上踢球没有任何专业人员指导这能比吗虽然现在踢不赢职业队 但几十年后或许足球的未来就是这群村超燃起的,最低 干活
我觉得此人说的不错，一些网友捧高踩低，不承认事实，用流量包装他们可谓成也风云，败也风云,不错
村超够职业，早就替换海参队了，起码看见球门两脚不发软,发软
村超确实不够职业，那请问我们的职业有多职业,确实
说实话，村超和国足职业的水平差距还是很大的。都认真踢起来，国足会输得很惨,很大 很惨
国足是拿着国家的资源和金钱打球，村超打的是快乐一个是专业队，一个是业余队，但看村超让国民看得快乐开心,快乐 快乐
人家稀罕你那十万元吗不稀罕，人家只稀罕大肘子，人家怕中超球队吗，不怕，人家那是体育精神，不是商业,稀罕 稀罕 稀罕
体育运动本来就是全民健身的一种体现，干嘛非要职业，这是一种爱好，一种品质，希望不要商业化，一旦商业化那就变味了，职业化又不能为国家获得荣誉，这种职业不要也罢,爱好
村超够不够职业我不知道，但村超对足球的热爱是谁都看得见的，某些人连这种精神都没有，凭什么去评价村超,热爱
攻击个屁，以前球迷把国足捧在手心里的时候，国足珍惜了吗做出点人事儿了吗既然没干出啥人事儿，那和村超有啥不一样呢至少村超还可以让人快乐。咋的带编制的就不许不带编制的玩儿了,珍惜 快乐
不要老是拿村超和国足来比，没有可比性，一个非专业，一个是国家重金培养的专业队，怎么能比水平不在一个档次，不想泼凉水，还是想说两句，村超也看了几场，其实略微懂点足球的都知道，职业球队的跟业余的差距还是蛮大的，相信国足经过努力一定可以赶上村队的,蛮大
"踢足球真的不是他们的职业，是他们的业余爱好，他们来自各行各业，就为了那份热爱与激情，这就是中国人民??"" 的热爱，从而组建一只真正的代表国家去参加比赛，为国争光，同胞们加油",热爱 热爱
董路是谁我们职业可以练，但村超让我们看到体育精神和体育道德，董路这种无凭无据挑起道德不道德话题我觉得不妥，我们不是渲染村超，我们追求的是敢于拼搏的精神和永不言败的意志。,不妥
董路永远不会明白，老百姓喜欢的是足球运动，不是他嘴里的职业足球，太狭隘了,狭隘
我不了解球，但是我知道村超能看到体育精神和能让网友们热血澎湃，开心畅聊，这就够了，而国足就从来没有过这种感情和精神,畅聊
热爱，纯粹热爱，干净地踢球，这点不好吗村超球员自己也很清楚自己离职业队有多大距离，也没听哪个球员认为自己比职业球员好。可是我相信村超看重的不是输赢，而是全力以赴，见到对手就亮剑，狭路相逢勇者胜，这是精神上的胜利，村超不会为失败找借口，不行就干，一直到最后胜利，这才是我们中国人的精神，现在国足无法提现中国精神。,热爱 热爱 干净
村超带给人民的是纯粹，而不是技术层面，我们着重职业需求，但我们也需要村超的纯粹。,着重
别拿贵族足球和业余足球来对比，你有你的快乐，我们也有我们的快乐,快乐 快乐
有没有村超，大家也不喜欢中超，老百姓就不道德了吗村超队员没有攻击诋毁中超队员，老百姓有自己的爱好和喜爱就不道德了吗,爱好
有哪些钱来培养可能效果也不会差，如果业余的爱好都踢赢了职业的，那么这些职业的还有必要存在国家大力培养出的是什么,爱好
人家本来就没说跟国足不专业不专业，本身就是村几个一起娱乐赛一起踢球踢球唠唠嗑还有大猪腿可拿为什么不参加，只是人家水平确实比他们想象的高了那么亿点点,确实
大家都懂一句话叫“不要用你的爱好来挑战我的饭碗”，也懂业余的真的不能和专业的比，但是问题就来了，为什么大家都懂，但是还是要用这点来进行嘲讽呢因为我们还是抱着恨铁不成钢的态度希望国足能有出人头地的一天啊,爱好
如果全国所有城市，县镇村都举办这样不需要投资商，不需要花大钱的足球赛，你们想象一下，谁吃亏了哪些人最着急,着急
一家人如果对付外人可能会收敛一点，但同是一家人窝里斗，觉得你不行，他不行，那人与人之间也就变得格外眼红，进而激化社会矛盾,矛盾
人家本来就是业余好不好，没拿国家一分钱有错吗,有错
哦给我讲讲什么是职业，就想种地的农民和工厂里的正式工人一个样子吗一个退休了自己养自己，一个退休了有工资，是这样理解吗,正式
看球是为了让人快乐的，有看着高兴的比赛不让宣传，非得花钱看假球去，看完了自己生气的职业联赛。,快乐
也许技术确实不够职业，技术不够可以学，但是体育精神海参队学的来吗,确实
