Unnamed: 0,content,Unnamed: 2,综合评分,type,情感type,主题概率,主题类型
2947,地方 地方 感觉 颜色 不太好 清洗 感觉 颜色 黑色 再就是 担心 维修保养 不贵 后续 保值    很足 中型 绰绰有余 头部   系统 丝毫   距离   实用 亏电,,4.5,0,neg,"[(0, 0.43740246), (1, 0.020118007), (2, 0.5424795)]",2
2948,这辆 瑕疵 感觉 行驶 过程 瑕疵 动力 这方面 感觉 驾驶 过程 加速 那种 表现力 推背 想象 不稳 希望 市区 起步 更好 推背 感受 那样的话 体验   算是 车子 优势 市区 开车 情况 之下 希望 车子 稳定 踏实 驾乘 感受 希望 车子 路段 稳稳 支撑 车子 表现 亏电,,4.75,0,neg,"[(0, 0.9774885), (1, 0.010656602), (2, 0.011854906)]",0
2949,比亚迪 特色 旋转 大屏 可用性 包括 易用性 连了 网络 没什么 重复 东西 音乐 音响 低音 欠缺 价位 音响 算是 对得起 绝大多数 车主 挑剔 耳朵 挑剔 音响 不稳 人声 干净 程度 欠缺 定位 综合 不稳 算是 中规中矩 东西 算是 厚道 十几万 唯一 特别 一点 比亚迪 天窗 后备箱 天窗 遮阳 不透光 王老板 家里 异味 布料 聪明 脑袋 坐在 长沙 月份 夏天 太阳 感觉 防晒霜 头皮 受伤 重点 这款 不稳 异味 价位 不稳 心动 一款 车子 遮阳 帘子 不稳 苦恼  尾箱 地台 备胎 备胎 车子 备胎 比亚迪 尾箱 电控 总成 地台 抬得 地台 抬高 显得 车子 尾箱 高度  家里 小孩子 家用 实用性 稍微 显得 比亚迪 座椅 几年 还算 不算 颠簸 长途 亏电,,4.88,0,neg,"[(0, 0.28890377), (1, 0.37530294), (2, 0.33579326)]",1
2950,有点 扶手 茶水 地方 新车 内饰 味道   后备箱 系统 驾驶 位置  充裕 座椅 调动 头部  富裕  翘起 二郎腿 头顶 全景 天窗 打开 宽广 全家人 悠闲 旅游 好多 东西 放得 感觉 拥挤 压抑 感觉 亏电,,5.0,0,neg,"[(0, 0.27473903), (1, 0.7100394), (2, 0.015221621)]",1
2951,漫长 等车 时间 整整 焦灼 等待 提车 情绪 释放 服务 车型 配备 座椅 记忆 功能 抬头 显示 功能 座椅 记忆 功能 换人 驾驶 只能 调整 座椅 一款 一不小心 超级 混动 果断 加装 抬头 显示  整体 明亮 一家 三口 用车  满座 不显 拥挤 细节 收纳  日常 略显 水杯 口径 一点 杯子  亮点 麦克风 专属 收纳 充电  女儿 好评 忘记 充电 亏电,,4.88,0,neg,"[(0, 0.41103938), (1, 0.06508745), (2, 0.5238732)]",2
2952,用车 过程 感觉 发动机 异响 开车 习惯 导致  不足  简洁 座椅 分配  更好 利用 款车 尺寸 毫米 车长 轴距 毫米 轴距 同级 车中 少见 前 腿部  后备箱  地板 凸起 亏电,,4.88,0,neg,"[(0, 0.9687623), (1, 0.0152856), (2, 0.01595216)]",0
2953,上坡 电力 耗光 发动机 转速 只能 发动机 发电 驱动 电机 串联 模式 并联 模式 功率 转换 效率 发动机 发电机 驱动 电机 最小 功率 动力 严重不足 下坡 发动机 制动 电力 回收 刹车片 制动 电能 回收 动力 电池 只能 刹车片 制动 刹车片 过热 影响 制动 效果 加速 磨损 影响 低温 行驶 发动机 介入 发动机 状态 介入 发动机 高速运转 磨损   维度   地板  座椅 靠背 角度 调整 座椅 颠簸度 偏软 支撑 整体  乘坐 颠簸  坐垫 长度 数据库 竞品 车要 宝马 亏电,,4.88,0,neg,"[(1, 0.9022023), (2, 0.09158496)]",1
2954,价格 接受 备胎 开车 爆胎 到时候 天灵灵 地灵 灵都 备胎 朋友   价格 好像 发现   不用 轴距 家用 排放 平都 周末 星空  体验 全景 天窗 小小的 心愿 反正 亏电,,4.75,0,neg,"[(0, 0.014445119), (1, 0.53824973), (2, 0.44730514)]",1
2955,用车 时间 车子 功能 慢慢 熟悉 暂时 没什么 希望 爱车 一如既往 优秀   不足 布局  规整 外出 物品 钥匙 水杯 文件袋 这类 小东西 不足 收纳 乘坐  系统 无论是 坐在    充足 一家 五口 坐进 车里  亏电,,4.88,0,neg,"[(0, 0.014580768), (1, 0.012904223), (2, 0.972515)]",2
2956,算是 车主 反馈 特别 高速 车速 往上 路况  地段 感受 希望 厂商 重视 改善  车子 紧凑 定位 中级车 标准 车身 高度 杠杠 坐在 车子 坐姿 角度 完美  腿部  两拳 不用 担心 头部 满座 压力 亏电,,4.88,0,neg,"[(0, 0.8244567), (1, 0.16071035), (2, 0.014832961)]",0
2957,置换 成功 旧车 置换 这款 条件 旧车 新车 同一个 名字 享受 置换 补贴 旧车 父亲 名下 新车 户上 名下 享受 置换 补贴 续航 里程 七八百 公里 完美   油耗 个子 体重 坐在 驾驶 特别  颠簸 第二排 座椅 个子 体重 二郎腿 轻轻松松 第二排 座椅 打倒 有时候 东西 长途 睡觉 第二排 座椅 打倒  东西 容积 亏电,,4.88,0,neg,"[(1, 0.59346277), (2, 0.3986454)]",1
2958,担心 款车 地方 配置 价格  性价比 碾压 级别 绝大多数 车型 一点 仁者见仁 智者见智 手机 喜好 有点 有点 有点 天上 打动  担心  大小 合适 平时 上下班 用车  后备箱 车子 乘坐   后备箱 大小 无所谓 油耗 家用 日常 家用 这款 担心 整体  大小 油耗 后备箱 合适 亏电,,4.88,0,neg,"[(0, 0.52163297), (1, 0.010436338), (2, 0.46793064)]",0
2959,座椅 颠簸度 做工 功能 完美 特别 驾驶 记忆 功能 麻烦  座椅 加热 通风 功能 贴心 欠缺  紧凑型 轴距 接近 两米 不算  充足 驾驶  颠簸 驾驶 心情 惬意 特别 腿部 舒展  后备箱 自由 舒展  乘坐  显得 拥挤 亏电,,4.88,0,neg,"[(0, 0.9745576), (1, 0.01198733), (2, 0.013455102)]",0
2960,款车 程度 驾驶 记忆 功能 老婆 用车 每次 调节 座椅  尺寸 判断 款车 优势 轴距 毫米 接近 中型 数据 款车 不足  充足 一辆 车型 头部  富裕 满载 情况 压抑感 亏电,,4.88,0,neg,"[(0, 0.96818686), (1, 0.0157992), (2, 0.016013948)]",0
2961,低速 还好 高速 时胎 音乐 时速 七十 时能 感受 一丝 抖动 还好 接受   讨厌 一米 七六 体重 二百 感觉 宽松 颠簸   家里人 颠簸   后备箱 油耗 亏电,,4.63,0,neg,"[(0, 0.23327242), (1, 0.3119919), (2, 0.45473567)]",2
2962,地方 款车 颜色 多一些 更好 选择  无论是    两个 三个 感觉 一点儿 拥挤 亏电,,5.0,0,neg,"[(0, 0.04316716), (1, 0.03968645), (2, 0.91714644)]",2
2963,早点 提到 最佳 选择 用处 油耗 肯定 省油 提车 说不上 遗憾  乘坐  轴距 微胖 亏电,,5.0,0,neg,"[(0, 0.025982337), (1, 0.17117651), (2, 0.8028411)]",2
2965,暂时 发现 用车 情况 功能完善 省油 省事  这车   家里人 一点 车上 储物   中控台 扶手箱 门板 东西 物品 车上 亏电,,5.0,0,neg,"[(0, 0.5549353), (1, 0.025717689), (2, 0.41934708)]",0
2966,车子 地方 日常 起步 稍微 理解 一辆 车子 尽善尽美 速度 整体 动力 特别  车子  优秀 储物  特别 车子 驾驶 整体 头部  特别 拥挤  放得 东西 日常 出行 亏电,,5.0,0,neg,"[(0, 0.024754051), (1, 0.0231981), (2, 0.9520478)]",2
2967,车子 地方 用车 时间 这辆 特别 目前为止 家里人 这辆 整体 加速度  车子  大不大 这辆 感觉 感 特别 价格 乘坐 座椅 柔软度 特别 拥挤 三个 亏电,,5.0,0,neg,"[(0, 0.5858363), (1, 0.17470038), (2, 0.23946336)]",0
2968,没什么 硬伤 非要 毛病 手机 地方 充电 位置 好像 不到 地方 放置 只能 匹配 手机 支架 智能 车机 智能手机 需求    系统 坐上去 三拳 腿部  亏电,,5.0,0,neg,"[(0, 0.016906796), (1, 0.37445503), (2, 0.6086382)]",2
2969,颠簸度 一点 欠缺  效果 高速 听到 车子 平时 上下班 市区 在意  车子     利用 驾驶室 位置 腿脚 放开 事业 开阔  位置 显得 拥挤 三个 价格  容积 讨厌 开口 宽阔 东西 亏电,,4.88,0,neg,"[(0, 0.4462795), (1, 0.015423495), (2, 0.538297)]",2
2970,座椅 颜色 座椅 浅色 平时 浅色 不稳 耐脏 开到 海拔 地方 发动机  首批 订车 车主 足足 四个 多月 特别 昂贵政策  储存   车辆 内部  地板 凸起 提高  乘坐 颠簸性 亏电,,4.5,0,neg,"[(0, 0.96655273), (1, 0.017096866), (2, 0.01635043)]",0
2971, 深度 东西 备胎 提车 几天 第一次 自驾游 划破 补胎 只得 硬生生 半路 一晚 出发 影响 心情   本来  因素 一家 四口 老一辈 出门 满载 常有  价格   异味 亏电,,4.5,0,neg,"[(0, 0.016016701), (1, 0.490751), (2, 0.4932323)]",2
2972,减震 这方面 特别 成本 缘故 特别 路段 影响 颠簸感 特别 减速带 没什么 感觉 只能 听到 减速带 声音 沉闷 还好 感觉 鸡蛋里挑 骨头  轴距 两米  利用率 有时候 觉着 隐藏   狭小 憋闷 个子 高大 舒展  松散  容积  座椅 感 亏电,,5.0,0,neg,"[(0, 0.28579414), (1, 0.011822151), (2, 0.7023837)]",2
2973,一件 物品 地方 这辆 地方 几个 底盘 调校 过硬 一辆 应对 路况 底盘 平时 越野 城市 上班族 友好 路面 轻微 颠簸 车子 过滤 颠簸 座椅 颠簸感 这辆 座椅 乘坐 价格 长时间 驾驶 腰酸 腿疼  亏电,,5.0,0,neg,"[(0, 0.70269686), (1, 0.28355184), (2, 0.01375133)]",0
2974,地方 车子 表现 挺好 功能 齐全 内饰  味道 理解 是因为 新车 原因  东西 放得 车子  表现 很好 车子  体现 优势 乘坐 一点 拥挤 带来 颠簸性  亏电,,5.0,0,neg,"[(0, 0.2598855), (1, 0.021438526), (2, 0.718676)]",2
2975,液晶 仪表盘 屏幕 太小 强光 照射 看不清 仪表盘 内容 特别 下班 看不清 仪表盘 速度 上下班 有点 模式 行驶 静音 效果 感受 不到   一辆 紧凑型 轿车 坐满 不用 不太可能 朋友 迈腾 大人 拥挤 这辆 轴距 毫米   出行 行李 需求 亏电,,4.88,0,neg,"[(0, 0.104019865), (1, 0.27013093), (2, 0.6258492)]",2
2976,车子 均衡性  异味 无从 下嘴 唯一 遗憾 内饰    全家人 有点 价格 载物 宽裕 物件  座椅 车子 二胎 家庭 三胎 家庭 亏电,,4.75,0,neg,"[(0, 0.9608175), (1, 0.018641233), (2, 0.020541234)]",0
2977, 座椅 不稳 算不上 特别 价格 地台 隆起 稍微  座椅  利用率 不算 特别 卓越 系统 偏高 坐在  腿部 拥挤  市面上 常见 紧凑型 内部 不算 特别 只能 算是 中规中矩 日常 代步 工具  动力 亏电,,4.88,0,neg,"[(0, 0.015919462), (1, 0.014301776), (2, 0.9697787)]",2
2978,比较满意  眼光 毒辣  我家 一款 天生 轿车 坐在  感受 出色 头部  宽裕 一点 记得 轿车 减速带 有时候 撞到 车顶 尴尬 后备  不小 车顶 行李架 自驾 远游 不用 担心 行李 地方 亏电,,5.0,0,neg,"[(0, 0.016247168), (1, 0.14851704), (2, 0.83523583)]",2
2979,感觉 这辆 减震 软硬 适中 连续 坎坷路 底盘 震动 过滤 干脆 震感 一点 有点 整车 地方   后备箱 无论是 乘坐  储物  应对 日常 家用 动力   异味  紧凑型 轴距 长达 同级 车长  儿童 座椅 两个 成年人  动力 亏电,,5.0,0,neg,"[(0, 0.9736179), (1, 0.012557899), (2, 0.013824228)]",0
2980,动力 前期 动力 很足 高速 超车 感觉 动力   代步车 城市道路 通勤 荣放  款车  不小  座椅 支持 扩容 不小   亏电,,4.75,0,neg,"[(0, 0.3576216), (1, 0.020891253), (2, 0.6214871)]",2
2981,续航 太短 一万多 续航  系统  一点 负担 平常 两个 孩子   亮点 中控 扶手  很好 孩子 爱喝 饮料 两个 杯架 放进去 调节 整瓶 放进去 影响 驾驶 亏电,,5.0,0,neg,"[(0, 0.017145222), (1, 0.9643492), (2, 0.018505571)]",1
2982,颠簸性 体验 感觉 别扭 座椅 角度  不合理  乘坐  拥挤 感觉 悬架 减震 系统 调教 友好 说不上来 一种 很差 感觉 影响 在内  价位   表现 乐观 坐在  感觉 拥挤  储存量 讨厌 日常 承载 需求 不在话下  座椅 没想到  乘坐 感觉 价格 亏电,,4.75,0,neg,"[(0, 0.37638545), (1, 0.29458508), (2, 0.32902947)]",0
2983,地方 内饰 大屏  晚上 开车 眼睛 看着 价格 车窗 一段路 屏幕 耐脏 拿手 屏幕 手指头  家用车  优秀 朋友 有个 一米   储物  后备箱 平整 东西 上周 出去玩 东西 装到 车上 一点 压力 亏电,,4.88,0,neg,"[(0, 0.014358633), (1, 0.24200758), (2, 0.74363375)]",2
2984,开车 水平 感觉 刹车踏板 轻重   尺寸 这车  车长 轴距 尺寸 接近 中型 坐在 车上 位置 腿部 局促 头部  打造 宽大 后备 全家 出游 惬意 噪音 亏电,,4.88,0,neg,"[(0, 0.8050878), (1, 0.017871311), (2, 0.1770409)]",0
2985, 效果 速度 速度   车身 轴距 不足   头部 腿部 压力 满载 价格 噪音 亏电,,4.88,0,neg,"[(0, 0.9212316), (1, 0.036297616), (2, 0.042470794)]",0
2986,这车  用车 影响 高速 环境 安静 感觉 胎噪和风噪都  不足  紧凑型 轴距 同级 车中 少见 座椅  价格  地板  价格 三个 满载 情况 局促 噪音 亏电,,4.88,0,neg,"[(0, 0.9560532), (1, 0.022308074), (2, 0.021638734)]",0
2987,新车 热恋 功能 摸透 初步 感受 动力 乘坐 颠簸 印象 发现 地方  不足  后备箱 一辆 五座 家用 同事 大众 途观 一比  容积 特别 装满 东西 噪音 亏电,,5.0,0,neg,"[(0, 0.68944603), (1, 0.018869627), (2, 0.29168433)]",0
2988,比亚迪 车型 地方 车友 反感 地方 这款 车子 举例 销售 经理 很长 时间 没事儿 两个 提车 车友 论坛 四五个 提到 一点 希望 改进 时间 不稳  选择 款车 后备箱 一部分 原因   不稳   一块儿 比较满意 噪音 亏电,,4.63,0,neg,"[(0, 0.014768671), (1, 0.015602453), (2, 0.9696289)]",2
2989,稍微 颠簸度 车身  一块 尽善尽美 高速 胎噪 风噪 开车 有点 音乐  掩盖 噪声 一块 影响    印象 坐下 三个  地板 平整 坐在 位置 局促  驾驶座 一米 个子 负担 包括 门上 储物格 后备 载物 能力 杠杠 噪音 亏电,,4.88,0,neg,"[(0, 0.9724693), (1, 0.013634373), (2, 0.013896386)]",0
2990,有点 地方 外观 隐藏 气筒  整体 运动 尾部 气筒  含蓄 接受 不来 有点 气筒 外露  起码 双边 造型   后备箱 途观 丰田 荣放 没什么 差距 平时 生活 场景 覆盖  拥挤 噪音 亏电,,4.88,0,neg,"[(0, 0.015253949), (1, 0.55495816), (2, 0.4297879)]",1
2991,车子 地方 车子 性价比 是因为 买车 碰到 昂贵活动 其他人 买来 感觉 便宜 买车 稍微 一点 不划算 感觉 亏本  车子 感受  每次 坐在 价格  那种 头部  特别 压抑感 东西 每次 东西 整理 特别 规格 噪音 亏电,,4.88,0,neg,"[(0, 0.31862298), (1, 0.019009223), (2, 0.6623678)]",2
2992,个子 坐在  感觉 头部  后备箱 影响 平时 用车   紧凑型 轴距 同级 实属 少见 坐满 局促 坐在  头部 压抑 接受 家里人 价格 噪音 亏电,,5.0,0,neg,"[(0, 0.5667673), (1, 0.022878397), (2, 0.41035438)]",0
2993,座椅 边缘 一圈 黄色 缝线 增添 运动 气息 不足 单调 沉闷 色调 时间 习惯   这车 越级 表现 轴距 一款 紧凑型 尺寸 无疑 占据 后备箱 优势 不足   特别  标准 三个 成年人 丝毫 局促 座椅 承托 带来 乘坐 出色 噪音 亏电,,5.0,0,neg,"[(0, 0.1389539), (1, 0.16750953), (2, 0.6935365)]",2
2994,时间 预定 提车 周期 价格 昂贵 置换 补贴 赠送 充电 上门 安装 周期 整整 十天 安装 几次 高速 感觉 发动机 声音 市区    异味   翘起 二郎腿 侵占   噪音 亏电,,4.63,0,neg,"[(0, 0.014225763), (1, 0.016608596), (2, 0.9691657)]",2
2995,发现 提车 多长时间 段时间 分享       乘坐  不足 储物  放下 物件 车门 储物格 中央 扶手箱 之外 中控台 下方 隐藏 储物板 放置 手机 充电 噪音 亏电,,4.75,0,neg,"[(0, 0.6661626), (1, 0.018771546), (2, 0.31506583)]",0
2996,有时候 感觉 发动机 抖动 通病 不足 车子   过滤 风噪  几款 国产  后备箱  家庭版 配置  不用说  座椅 尺寸 价格 腿脚 区域 座椅 角度 调节  价格 噪音 亏电,,4.88,0,neg,"[(0, 0.5330434), (1, 0.017445162), (2, 0.44951147)]",0
2997,这辆 地方 发现 这辆 车子    这辆 车子   无论是     感觉 宽大 位置 腿部   这辆 车子   小东西 还好 放大 东西 放不下 噪音 亏电,,4.88,0,neg,"[(0, 0.039182767), (1, 0.03811957), (2, 0.92269766)]",2
2998,价格 稍微 一点 接近 心疼 想到 后续 养车 费用 算是 后续 一笔 绿牌 一笔 购置税  系统 不算 体重 还算 匀称 标准 体重 拥挤 储物  前 东西  往里面 延伸 东西 垃圾 开口 大件 东西 噪音 亏电,,4.75,0,neg,"[(0, 0.3259154), (1, 0.012644906), (2, 0.66143966)]",2
3000,用车 过程 感觉 不足 异响 发出 声音  当初 选择 款车  轴距 数据 尺寸 出色  自然  头部 腿部  坐在  腿部 空余 超过 两拳 表现 出色 葛优 较大 后备 噪音 亏电,,4.88,0,neg,"[(0, 0.617003), (1, 0.01856321), (2, 0.36443377)]",0
3001,买车 担心 内饰 配色 雅致 奢华 耐脏 有时候  物品 车子 时间 搞脏 新车 回家 异味 残留 时间 几包 活性炭 采用 方法 味道 消除   呈现 带给 感觉 价格 后备箱 乘坐  显得 空旷 不足 座椅 角度  材质 用料  一点 拥挤 头部 腿部 区域 紧凑 级别 定位  表现 不稳 出色 噪音 亏电,,4.88,0,neg,"[(0, 0.81579834), (1, 0.0100434795), (2, 0.17415819)]",0
3002,汽车 苛刻 速度 听到 非常明显  在我看来 汽车  款车  非常明显 一点   没得说 内部 庞大 一米 八五 男人 坐在  拥挤 腿部    储物  自驾游 出行 一步 盛放 更多 行李 终于 老公 自驾 旅游 计划 噪音 亏电,,4.88,0,neg,"[(0, 0.40188187), (1, 0.012283156), (2, 0.585835)]",2
3003,这辆 地方 等待 时间 款车 抢手 提交 定金 等待 长时间 提到 地方  款车 车型 车型  占有 后备箱 优势 于三厢 轿车 款车 内部 庞大  三个 重量级 人物 落座 丝毫 拥挤 驾驶 副驾驶   颠簸 噪音 亏电,,4.88,0,neg,"[(0, 0.2592456), (1, 0.7252071), (2, 0.015547317)]",1
3004,地方 操控 车速 千米 小时 感受 车身 晃动 高速 奔跑 听到 非常明显  解决  款车 变得 完美  车型 担心 汽车 细节 巧妙 内部 庞大 一米 系统 坐在  后备箱 空余  车型 内部 后备箱 优势 汽车   后备箱 无论是 居家 外出 旅行 零碎 东西 噪音 亏电,,4.88,0,neg,"[(0, 0.8372074), (2, 0.15289254)]",0
3005,方向盘 手感 方向盘 市区 方向 高速 市区 很重 高速 很重 没什么 区别 市区 转弯 掉头 方向盘 旋转 幅度 低速 方向  心动 一点  后备箱 储物格 放下 东西 再就是  挺长 感觉 媳妇 系统    开口 东西 东西 噪音 亏电,,4.88,0,neg,"[(0, 0.013571014), (1, 0.20507726), (2, 0.78135175)]",2
