user-name,comment-date,content,评价,content1,分词,主题概率,主题类型,emotion_type
NEo368336746,2020年9月22日,"孩子很喜欢，有山有水，让孩子
玩的很开心",1.0,孩子很喜欢，有山有水，让孩子玩的很开心,孩子 喜欢 有山有水 孩子 开心,"[(0, 0.06084385), (1, 0.88181865), (2, 0.057337485)]",1,非负
feenry,2020年8月1日,总体上感觉不错，第一次过来玩，挺凉快的，景色也不错，人不少。,1.0,总体上感觉不错，第一次过来玩，挺凉快的，景色也不错，人不少。,总体 感觉 不错 第一次 凉快 景色 不错,"[(0, 0.90069926), (1, 0.05167057), (2, 0.047630146)]",0,非负
刘晓慧220,2020年9月3日,去了一定要坐游船游览，要不就白去了，能看见小三峡一样的景色，不过游船没有顶，夏天去太晒了，一定要带把伞，否则晒死，景色也就打折扣了,1.0,去了一定要坐游船游览，要不就白去了，能看见小三峡一样的景色，不过游船没有顶，夏天去太晒了，一定要带把伞，否则晒死，景色也就打折扣了,游船 游览 白去 小三峡 景色 游船 夏天 景色 打折扣,"[(0, 0.9287413), (1, 0.036810413), (2, 0.034448333)]",0,非负
嘻哈MAX,2020年8月21日,还不错 ? 味道很好 下次再来吃?,1.0,还不错 ? 味道很好 下次再来吃?,不错 味道 下次 再来,"[(0, 0.8601125), (1, 0.06823586), (2, 0.07165163)]",0,非负
zQb387722340,2020年9月19日,真的是极差的旅游体验，花了190，看了个寂寞,0.0,真的是极差的旅游体验，花了190，看了个寂寞,真的 极差 旅游 体验 寂寞,"[(0, 0.85519093), (1, 0.082928285), (2, 0.06188081)]",0,非负
zQb387722340,2020年9月19日,40块门票钱，就真的是门票钱，啥都没有,0.0,40块门票钱，就真的是门票钱，啥都没有,门票 真的 门票,"[(0, 0.115746096), (1, 0.08914736), (2, 0.79510653)]",2,非负
yangshitan,2020年9月12日,环境优美，景色秀丽，就是游船的费用太贵了，应该降低一点。,1.0,环境优美，景色秀丽，就是游船的费用太贵了，应该降低一点。,环境优美 景色 秀丽 游船 费用 太贵 降低 一点,"[(0, 0.92084664), (1, 0.040307898), (2, 0.038845524)]",0,非负
匿名用户,2020年9月16日,很不错 就是船票时间太短 性价比低,1.0,很不错 就是船票时间太短 性价比低,不错 船票 时间 太短 性价比,"[(0, 0.0765151), (1, 0.059990373), (2, 0.8634946)]",2,非负
匿名用户,2020年9月16日,门票40，缆车50，船100，风景不错，不晕船根本看不到。,1.0,门票40，缆车50，船10，风景不错，不晕船根本看不到。,门票 缆车 风景 不错 晕船 看不到,"[(0, 0.061766766), (1, 0.050358776), (2, 0.8878744)]",2,非负
feng861031,2020年9月15日,离家比较近，创意多。冬天可以去参观一下,1.0,离家比较近，创意多。冬天可以去参观一下,离家 创意 冬天 参观,"[(0, 0.86100674), (1, 0.06999181), (2, 0.06900143)]",0,非负
twg980265669,2020年9月16日,你要真把我惹生气了，我就可以可以可以可以可以,0.0,你要真把我惹生气了，我就可以,生气,"[(0, 0.16920424), (1, 0.6281664), (2, 0.20262936)]",1,负面
ymyhua,2020年9月13日,还可以了啦 凑合 就是行程再长点就好了,1.0,还可以了啦 凑合 就是行程再长点就好了,凑合 行程 长点,"[(0, 0.2233429), (1, 0.6904643), (2, 0.08619279)]",1,负面
IUp851674179,2020年8月9日,风景很好,1.0,风景很好,风景,"[(0, 0.63928634), (1, 0.17127317), (2, 0.1894405)]",0,非负
ESp164118316,2020年5月5日,带爸爸妈妈去的，我们难得可以在这个特殊时期一起休息。爸爸妈妈玩的很开心。这真是个好地方，游船的山水风景让我身处普吉岛一般，座缆车到神仙院烧香还不收费，我们自愿放了一点聊表心意。然后一家人爬到了山顶一览众山小。下山拍照最后..,1.0,带爸妈去的，我们难得可以在这个特殊时期一起休息。爸妈玩的很开心。这真是个好地方，游船的山水风景让我身处普吉岛一般，座缆车到神仙院烧香还不收费，我们自愿放了一点聊表心意。然后一家人爬到了山顶一览众山小。下山拍照最后.,爸妈 时期 休息 爸妈 开心 地方 游船 山水 风景 身处 普吉岛 缆车 神仙 烧香 收费 自愿 一点 聊表心意 一家人 山顶 一览 众山 下山 拍照,"[(0, 0.015545769), (1, 0.015924884), (2, 0.9685294)]",2,非负
wanglanhui2012,2020年8月30日,延庆龙庆峡风景秀丽，空气清新。是一个很好的旅游胜地，真不愧为北方的小漓江。,1.0,延庆龙庆峡风景秀丽，空气清新。是一个很好的旅游胜地，真不愧为北方的小漓江。,延庆 龙庆峡 风景秀丽 空气清新 旅游胜地 不愧为 北方 漓江,"[(0, 0.13443743), (1, 0.82302237), (2, 0.042540237)]",1,非负
jUG443069013,2020年7月27日,风景非常不错，有小三峡之称，夏天比市内温度至少低七八度，适合度假避暑～,1.0,风景非常不错，有小三峡之称，夏天比市内温度至少低七八度，适合度假避暑～,风景 不错 小三峡 之称 夏天 市内 温度 至少 七八 适合 度假 避暑,"[(0, 0.9430331), (1, 0.028668797), (2, 0.02829813)]",0,非负
kCZ163231583,2020年9月10日,风景很好，中国人服务都那样……爱理不理,0.0,风景很好，中国人服务都那样…爱理不理,风景 中国 服务 爱理不理,"[(0, 0.076135315), (1, 0.07128721), (2, 0.8525775)]",2,非负
Iww278600602,2020年9月3日,景色优美，人太多，其他的都不错，就是工作人员再专业点就更好了,1.0,景色优美，人太多，其他的都不错，就是工作人员再专业点就更好了,景色 优美 人太多 不错 工作人员 专业 更好,"[(0, 0.91145986), (1, 0.04522989), (2, 0.043310266)]",0,非负
风花语11,2020年8月16日,风景如画，值得一去，但是被景区门口当地人忽悠了，介绍去他家吃饭，车免费停饭店门口，当地人开车接送，结果半天不来接，到饭店一个摊鸡蛋38元，当地人不厚道,0.0,风景如画，值得一去，但是被景区门口当地人忽悠了，介绍去他家吃饭，车免费停饭店门口，当地人开车接送，结果半天不来接，到饭店一个摊鸡蛋38元，当地人不厚道,风景如画 值得 一去 景区 门口 当地人 忽悠 介绍 他家 吃饭 免费 饭店 门口 当地人 开车 接送 半天 不来 饭店 摊鸡蛋 当地人 厚道,"[(0, 0.015921671), (1, 0.96342504), (2, 0.020653287)]",1,负面
FQd846512470,2020年5月26日,五一跟朋友一起去的。风景没得说，环境很好。滑车挺好玩的 单人和双人的 不刺激 但是挺那感觉不错 神仙院旁边的金盆 可以洗脸洗手 水冰凉冰凉的 山上很多奇奇怪怪的树木 有很多带孩子去的 一路上卖水和冷饮的特别少 建议自己带水上去,1.0,五一跟朋友一起去的。风景没得说，环境很好。滑车挺好玩的 单人和双人的 不刺激 但是挺那感觉不错 神仙院旁边的金盆 可以洗脸洗手 水冰凉的 山上很多奇怪的树木 有很多带孩子去的 一路上卖水和冷饮的特别少 建议自己带水上去,五一 朋友 风景 没得说 环境 滑车 挺好玩 单人 双人 刺激 感觉 不错 神仙 旁边 金盆 洗脸 洗手 冰凉 山上 奇怪 树木 孩子 一路上 卖水 冷饮 特别 建议 水上,"[(0, 0.97496736), (1, 0.012788292), (2, 0.012244327)]",0,非负
zixi954,2020年7月27日,人不多，比市里温度低了好几度，很凉快，游客少心情也很舒畅，特别是山上，必须穿裤子，洞里真冷啊。一家人老老小小玩的很开心。我们是带着午餐去的，里面的水和食物很贵。景点都这样。,1.0,人不多，比市里温度低了好几度，很凉快，游客少心情也很舒畅，特别是山上，必须穿裤子，洞里真冷啊。一家人老小玩的很开心。我们是带着午餐去的，里面的水和食物很贵。景点都这样。,人不多 市里 温度 凉快 游客 心情 舒畅 特别 山上 裤子 洞里 真冷 一家人 老小 开心 午餐 食物 景点,"[(0, 0.9618872), (1, 0.01918515), (2, 0.018927708)]",0,非负
刘晓慧220,2020年9月3日,去了一定要做游船，不过游船没有顶，太晒了，一定要带伞,1.0,去了一定要做游船，不过游船没有顶，太晒了，一定要带伞,游船 游船 太晒,"[(0, 0.82022816), (1, 0.09374323), (2, 0.086028636)]",0,非负
sinomoni,2020年6月26日,环境优美，疫情期间人还少，自己划的小船半路把桨栓划断了，一个桨划回来的。,1.0,环境优美，疫情期间人还少，自己划的小船半路把桨栓划断了，一个桨划回来的。,环境优美 疫情 期间 小船 半路 栓划断 桨划 回来,"[(0, 0.9152581), (1, 0.04225002), (2, 0.042491872)]",0,非负
WY小桃气,2020年9月9日,值得一游,1.0,值得一游,值得 一游,"[(0, 0.12044384), (1, 0.11616009), (2, 0.7633961)]",2,非负
杨有为好青年,2020年5月27日,"还是值得一去的，家人，亲子，朋友，情侣都很适合，因为除了好山好水好天气，玩的项目也多。
停车费一次20元，
门票成人40左右，
坐船是必须的，100一人，
缆车和索道好像40一个人左右。
河水如宝石般的翡翠绿啊！",1.0,还是值得一去的，家人，亲子，朋友，情侣都很适合，因为除了好山好水好天气，玩的项目也多。停车费一次20元，门票成人40左右，坐船是必须的，10一人，缆车和索道好像40一个人左右。河水如宝石般的翡翠绿啊！,值得 一去 家人 亲子 朋友 情侣 适合 好山好水 天气 项目 停车费 门票 成人 坐船 一人 缆车 索道 好像 河水 宝石 翡翠绿,"[(0, 0.96255755), (1, 0.019158928), (2, 0.018283498)]",0,非负
pRX539752922,2020年8月26日,感觉比以前去的时候少了好多东西呀，玩的项目少了不少，但是总体来说还可以。,1.0,感觉比以前去的时候少了好多东西呀，玩的项目少了不少，但是总体来说还可以。,感觉 好多 东西 项目 总体,"[(0, 0.0619721), (1, 0.87417233), (2, 0.0638555)]",1,非负
匿名用户,2020年8月31日,老牌的旅游景点，商业化不浓。自然风光心旷神怡,1.0,老牌的旅游景点，商业化不浓。自然风光心旷神怡,老牌 旅游景点 商业化 自然风光 心旷神怡,"[(0, 0.058506884), (1, 0.8833885), (2, 0.058104586)]",1,非负
vyQ156535081,2020年7月30日,风景优美，泛舟山水之间。气温比较凉爽,1.0,风景优美，泛舟山水之间。气温比较凉爽,风景优美 泛舟 山水 之间 气温 凉爽,"[(0, 0.049448725), (1, 0.6759599), (2, 0.27459136)]",1,非负
董博929,2020年9月1日,爬了山，做了船，很惬意了，推荐。,1.0,爬了山，做了船，很惬意了，推荐。,惬意 推荐,"[(0, 0.11755847), (1, 0.12523936), (2, 0.75720215)]",2,非负
susansunshinedu,2020年8月22日,不错哦，喜欢上山的电梯，节省了体力，对于老人和孩子是不错的选择。推荐去,1.0,不错哦，喜欢上山的电梯，节省了体力，对于老人和孩子是不错的选择。推荐去,不错 喜欢 上山 电梯 节省 体力 老人 孩子 不错 选择 推荐,"[(0, 0.03478022), (1, 0.1783084), (2, 0.7869114)]",2,非负
QnZ139095226,2020年9月1日,小桂林 上水之间 景色很美,1.0,小桂林 上水之间 景色很美,桂林 之间 景色,"[(0, 0.72673875), (1, 0.095072284), (2, 0.17818896)]",0,非负
爱吃鬼！.com,2020年8月26日,好凉快，景区内秩序有序，就是公共厕所脏乱差，有待提高,1.0,好凉快，景区内秩序有序，就是公共厕所脏乱差，有待提高,凉快 景区 秩序 有序 公共厕所 脏乱差 有待 提高,"[(0, 0.9177396), (1, 0.03812606), (2, 0.0441343)]",0,负面
匿名用户,2020年8月29日,设施一般，环境还行，坐船会有乐趣,1.0,设施一般，环境还行，坐船会有乐趣,设施 环境 坐船 乐趣,"[(0, 0.09665792), (1, 0.8273187), (2, 0.07602335)]",1,非负
Wtt918837713,2020年8月29日,还不错，下次去坐船，风景估计更好看,1.0,还不错，下次去坐船，风景估计更好看,不错 下次 坐船 风景 估计 更好,"[(0, 0.8942657), (1, 0.055387065), (2, 0.050347213)]",0,非负
保护大白6,2020年7月19日,远离市区，凉爽，一定要坐游船呀,1.0,远离市区，凉爽，一定要坐游船呀,远离 市区 凉爽 游船,"[(0, 0.07447341), (1, 0.8514059), (2, 0.07412065)]",1,非负
kaX918042033,2020年8月14日,景区建设不错，腾龙电梯超赞，！登山台阶高矮合适，不累。往返船票很值得！泛舟值得体验。,1.0,景区建设不错，腾龙电梯超赞，！登山台阶高矮合适，不累。往返船票很值得！泛舟值得体验。,景区 建设 不错 腾龙 电梯 超赞 登山 台阶 高矮 合适 往返 船票 值得 泛舟 值得 体验,"[(0, 0.026457984), (1, 0.021465741), (2, 0.9520763)]",2,非负
匿名用户,2020年8月24日,还不错，7点开始，冬天好冷有咖啡厅,1.0,还不错，7点开始，冬天好冷有咖啡厅,不错 冬天 冷有 咖啡厅,"[(0, 0.86286837), (1, 0.06867077), (2, 0.068460785)]",0,非负
SHoadgnaw,2020年7月7日,修身养性，品味宁静。总览众晓，止于云龙。,1.0,修身养性，品味宁静。总览众晓，止于云龙。,修身养性 品味 宁静 总览 众晓 云龙,"[(0, 0.047987055), (1, 0.04804769), (2, 0.90396523)]",2,非负
橙色缘分,2020年7月5日,风景不错…有山有水…合适全家游玩…,1.0,风景不错…有山有水…合适全家游玩…,风景 不错 有山有水 合适 全家 游玩,"[(0, 0.8958363), (1, 0.05180129), (2, 0.052362457)]",0,非负
IOe539442068,2020年8月25日,山清水秀，景色宜人，有玩有看,1.0,山清水秀，景色宜人，有玩有看,山清水秀 景色宜人,"[(0, 0.75754887), (1, 0.12867592), (2, 0.11377522)]",0,非负
susansunshinedu,2020年8月22日,不错了，适合带老人，小孩去。,1.0,不错了，适合带老人，小孩去。,不错 适合 老人 小孩,"[(0, 0.07960337), (1, 0.08214529), (2, 0.83825135)]",2,非负
jinjunxiu1402,2020年7月12日,服务热心，周到，景区特别好玩，推荐大家去哒,1.0,服务热心，周到，景区特别好玩，推荐大家去哒,服务 热心 周到 景区 特别 好玩 推荐,"[(0, 0.04378783), (1, 0.04585697), (2, 0.9103552)]",2,非负
华凌格格,2020年8月22日,出票快，方便,1.0,出票快，方便,出票,"[(0, 0.16780296), (1, 0.16786958), (2, 0.6643275)]",2,负面
华凌格格,2020年8月22日,出票快，方便,1.0,出票快，方便,出票,"[(0, 0.16780278), (1, 0.16786937), (2, 0.66432786)]",2,负面
华凌格格,2020年8月22日,出票快，方便,1.0,出票快，方便,出票,"[(0, 0.1678027), (1, 0.16786945), (2, 0.66432786)]",2,负面
匿名用户,2020年7月10日,景色优美，空气新鲜，非常适合带家人孩子游玩！,1.0,景色优美，空气新鲜，非常适合带家人孩子游玩！,景色 优美 空气 新鲜 非常适合 家人 孩子 游玩,"[(0, 0.91544545), (1, 0.044131573), (2, 0.04042297)]",0,非负
