user-name,comment-date,content,评价,content1,分词
ZYNBBC,2020年7月23日,先经过龙头走电梯上到大坝上，然后出200多元钱/人买船票游龙庆峡，回来后坐缆车，基本就没啥了。风景还是可以的,1.0,先经过龙头走电梯上到大坝上，然后出20多元钱/人买船票游龙庆峡，回来后坐缆车，基本就没啥了。风景还是可以的,龙头 电梯 大坝 多元 人买 船票 龙庆峡 回来 后坐 缆车 风景
有良知的吃货,2020年8月17日,绿油油的龙庆峡,1.0,绿油的龙庆峡,绿油 龙庆峡
有良知的吃货,2020年8月17日,下次还要来,1.0,下次还要来,下次
chenjy8220,2020年8月16日,挺好的，还会再来,1.0,挺好的，还会再来,还会
cMh401499311,2020年8月8日,下雨不让上山，也不让坐船，还不给退票，请问我40门票就进个门吗？？？？坑,0.0,下雨不让上山，也不让坐船，还不给退票，请问我40门票就进个门吗？坑,下雨 不让 上山 不让 坐船 退票 请问 门票 进个
蕾子姐,2020年8月3日,白天去了什么都没有，等到晚上才亮灯，就那么点东西，也就半个多小时就看完了。,0.0,白天去了什么都没有，等到晚上才亮灯，就那么点东西，也就半个多小时就看完了。,白天 晚上 亮灯 东西 半个 小时
迷途的娃娃325,2020年7月22日,还可以吧，停车场距离景点很多，需要再额外花钱买个电瓶车拉过去，一人十元，单程，回来后还需要在从新购买，很不合情理。,1.0,还可以吧，停车场距离景点很多，需要再额外花钱买个电瓶车拉过去，一人十元，单程，回来后还需要在从新购买，很不合情理。,停车场 距离 景点 额外 花钱买 电瓶车 一人 十元 单程 回来 购买 不合情理
TVt716885508,2020年8月11日,垃圾，门口扫不进去，不给退款，变成已使用,0.0,垃圾，门口扫不进去，不给退款，变成已使用,垃圾 门口 退款
dqe340831007,2020年8月7日,还行，游玩项目挺多的，山水挺美，适合周末和家人一起去,1.0,还行，游玩项目挺多的，山水挺美，适合周末和家人一起去,游玩 项目 山水 挺美 适合 周末 家人
闺蜜式恋爱,2020年8月8日,很是失望，没意思没啥人无聊很不建议去,0.0,很是失望，没意思没啥人无聊很不建议去,失望 没意思 无聊 建议
匿名用户,2020年5月16日,很划算，带孩子去的，价格很美丽，很方便，现场买票就可以。疫情期间人很少，坐船不用排队，十年前去的，今天又去，自然觉得很棒，风景很美丽，带孩子爬山了，看了最美的风景，划了小船，下次来坐缆车和滑索，为下一次再来留点遗憾。,1.0,很划算，带孩子去的，价格很美丽，很方便，现场买票就可以。疫情期间人很少，坐船不用排队，十年前去的，今天又去，自然觉得很棒，风景很美丽，带孩子爬山了，看了最美的风景，划了小船，下次来坐缆车和滑索，为下一次再来留点遗憾。,划算 孩子 价格 美丽 现场 买票 疫情 期间 坐船 不用 排队 十年 前去 自然 很棒 风景 美丽 孩子 爬山 最美 风景 小船 下次 缆车 滑索 留点 遗憾
ZNZ237628958,2020年8月1日,龙庆峡景色真的不错，坐船游湖的景色不愧有小漓江的美名！,1.0,龙庆峡景色真的不错，坐船游湖的景色不愧有小漓江的美名！,龙庆峡 景色 真的 不错 坐船 游湖 景色 不愧 漓江 美名
rxV839647344,2020年5月24日,往返船票，往返索道，上下山摆渡车，基本不消耗体力，带娃儿比较合适的去处?,1.0,往返船票，往返索道，上下山摆渡车，基本不消耗体力，带娃儿比较合适的去处?,往返 船票 往返 索道 下山 摆渡 消耗 体力 娃儿 合适 去处
bGh95521477,2020年5月4日,虽然现在去有些凉，但一定是个夏季避暑纳凉的出游胜地，老少皆宜，乘坐大船穿梭游弋在高耸挺拔的峡谷中很是惬意，这个必须推荐咯……不说了上图，拍的不多哈,1.0,虽然现在去有些凉，但一定是个夏季避暑纳凉的出游胜地，老少皆宜，乘坐大船穿梭游弋在高耸挺拔的峡谷中很是惬意，这个必须推荐咯…不说了上图，拍的不多哈,夏季 避暑 纳凉 出游 胜地 老少皆宜 乘坐 大船 穿梭 游弋 高耸 挺拔 峡谷 惬意 推荐 多哈
hZY541864940,2020年8月2日,山美水美，坐船犹如画中行，观看蹦极，溜索让人大开眼界,1.0,山美水美，坐船犹如画中行，观看蹦极，溜索让人大开眼界,山美水美 坐船 犹如 中行 观看 蹦极 溜索 大开眼界
iCz449107007,2020年8月6日,夏天避暑，冬天观冰灯，值得去,1.0,夏天避暑，冬天观冰灯，值得去,夏天 避暑 冬天 冰灯 值得
匿名用户,2020年8月2日,非常好！,1.0,非常好！,
匿名用户,2020年8月2日,非常好！,1.0,非常好！,
匿名用户,2020年8月2日,非常不错！,1.0,非常不错！,不错
匿名用户,2020年5月4日,还可以，就是挺远的，不过我们去晚了，有好些地方没有去，没事的话，不过还是值得去看看。五一天气刚好，值得去逛逛，散散心，吹吹风，挺好的。我们坐了游船，讲解的比较快，像鸡，像孔雀，像大象，会讲解山峰，大约游办个小时左右。每个...,1.0,还可以，就是挺远的，不过我们去晚了，有好些地方没有去，没事的话，不过还是值得去看。五一天气刚好，值得去逛，散心，吹风，挺好的。我们坐了游船，讲解的比较快，像鸡，像孔雀，像大象，会讲解山峰，大约游办个小时左右。每个.,挺远 好些 地方 没事 值得 五一 天气 值得 去逛 散心 吹风 游船 讲解 孔雀 大象 讲解 山峰 游办 小时
RAg152313220,2020年8月1日,一辈子不会再来，谁来谁后悔，就是坑人,0.0,一辈子不会再来，谁来谁后悔，就是坑人,一辈子 后悔 坑人
bGh95521477,2020年5月4日,不愧为北方小桂林，在山水之间感受大自然的鬼斧神工…凉爽惬意老少皆宜，可以不用太多的攀爬不用担心体力不足，避暑圣地?,1.0,不愧为北方小桂林，在山水之间感受大自然的鬼斧神工…凉爽惬意老少皆宜，可以不用太多的攀爬不用担心体力不足，避暑圣地?,不愧为 北方 桂林 山水 之间 感受 大自然 鬼斧神工 凉爽 惬意 老少皆宜 不用 太多 攀爬 不用 担心 体力 避暑 圣地
nZO767417761,2020年5月1日,景区很赞，瀑布很远就可以感觉到凉爽，还有水点溅下来，景区内坐船，先去买票，票需要排队大约10多分钟，每个人100元做来回，可以听讲解看峡谷，可以做索道，50元每人，特殊学期需要在领取门票前先申请健康码，才可以进入,1.0,景区很赞，瀑布很远就可以感觉到凉爽，还有水点溅下来，景区内坐船，先去买票，票需要排队大约10多分钟，每个人10元做来回，可以听讲解看峡谷，可以做索道，50元每人，特殊学期需要在领取门票前先申请健康码，才可以进入,景区 很赞 瀑布 很远 感觉 凉爽 水点 景区 坐船 买票 排队 多分钟 来回 讲解 峡谷 索道 每人 学期 领取 门票 前先 申请 健康
vej649888114,2020年7月29日,游船还可以，值得再来，「游船」「电梯」,1.0,游船还可以，值得再来，「游船」「电梯」,游船 值得 游船 电梯
XJc969780258,2020年7月28日,夏天去很凉快，湖很大，坐船玩，挺有意思的,1.0,夏天去很凉快，湖很大，坐船玩，挺有意思的,夏天 凉快 很大 坐船 有意思
cKo272401514,2020年8月1日,不赖,1.0,不赖,不赖
曾经的大自然,2020年6月9日,"坐船时景色确实不错  感觉像极了小三峡  可是这里的隐形消费太多了  1停车场没车20    2刚进大门有个每人20元的摆渡车   3 游船每人100 （可以自选）  
 4 还有缆车  （可以自选）",1.0,坐船时景色确实不错 感觉像极了小三峡 可是这里的隐形消费太多了 1停车场没车20 2刚进大门有个每人20元的摆渡车 3 游船每人10 （可以自选） 4 还有缆车 （可以自选）,坐船 景色 确实 不错 感觉 小三峡 隐形 消费 太多 停车场 没车 刚进 大门 有个 每人 摆渡 游船 每人 自选 缆车 自选
ePX646645345,2020年7月23日,环境不错，很适合去玩，建议试试坐缆车上山,1.0,环境不错，很适合去玩，建议试坐缆车上山,环境 不错 适合 建议 试坐 缆车 上山
肉肉烦贱贱,2020年7月25日,前几年去的，现在不知道怎么样了,1.0,前几年去的，现在不知道怎么样了,几年
精于选择,2020年5月3日,景区就是一个小水坝把山谷围起来形成的一个带水面的峡谷，门票每人40，但是进到门口上完电和电梯口的一个小山就没了，上山顶缆车得单独加钱。往峡谷里面走就必须得单独再买船票，每人100元，否则你就只能到景区门口，啥都看不了。问..,1.0,景区就是一个小水坝把山谷围起来形成的一个带水面的峡谷，门票每人40，但是进到门口上完电和电梯口的一个小山就没了，上山顶缆车得单独加钱。往峡谷里面走就必须得单独再买船票，每人10元，否则你就只能到景区门口，啥都看不了。问.,景区 水坝 山谷 围起来 水面 峡谷 门票 每人 门口 完电 电梯 小山 山顶 缆车 单独 峡谷 单独 船票 每人 只能 景区 门口
sapphire456,2020年7月21日,环境非常优美，让人流连忘返！,1.0,环境非常优美，让人流连忘返！,环境 优美 流连忘返
BuPaShu,2020年7月24日,不错,1.0,不错,不错
ZonglEwangYh,2020年6月6日,很不错啦 很棒的 欢迎你来,1.0,很不错啦 很棒的 欢迎你来,不错 很棒
zhangaizhu9999,2020年7月25日,挺好,1.0,挺好,
RKd220665640,2020年7月15日,太垃圾了，什么都没玩成，基本门票买了就能看看水，坐坐龙电梯。,0.0,太垃圾了，什么都没玩成，基本门票买了就能看水，坐龙电梯。,垃圾 没玩成 门票 看水 坐龙 电梯
WIV920321953,2020年5月3日,感觉还可以  早上九点到的  人不多  该消费的还得消费   爬山有点累  梦幻亭再也不想去了，爬上去还得原路返回，太高了 全靠人力  一个字  累,1.0,感觉还可以 早上九点到的 人不多 该消费的还得消费 爬山有点累 梦幻亭再也不想去了，爬上去还得原路返回，太高了 全靠人力 一个字 累,感觉 早上 九点 人不多 消费 消费 爬山 有点累 梦幻 再也 不想 爬上去 原路 返回 太高 全靠 人力
Yvy553876531,2020年7月23日,每年都一样一样一样的，没有什么变化,0.0,每年都一样的，没有什么变化,变化
Gat633956005,2020年7月12日,船票挺贵的，不过峡谷内景色在北京算不错的，据说叫小桂林。,1.0,船票挺贵的，不过峡谷内景色在北京算不错的，据说叫小桂林。,船票 挺贵 峡谷 景色 北京 不错 桂林
匿名用户,2020年6月27日,"【环境】环境不错 
【交通】自驾无所谓的
【项目】游船基本算强制项目不坐基本那也去不了
【餐饮】周边农家乐吃的炖鱼还不错",1.0,【环境】环境不错 【交通】自驾无所谓的【项目】游船基本算强制项目不坐基本那也去不了【餐饮】周边农家乐吃的炖鱼还不错,环境 环境 不错 交通 自驾 无所谓 项目 游船 强制 项目 餐饮 周边 农家乐 炖鱼 不错
森宇素琥珀,2020年5月11日,设施不错。环境优美。上山后神清气爽，心旷神怡，飘飘欲仙的感觉。船航行稳当。缆车上欣赏风景，心情特别舒畅。建议可以去看看游览一番。,1.0,设施不错。环境优美。上山后神清气爽，心旷神怡，飘欲仙的感觉。船航行稳当。缆车上欣赏风景，心情特别舒畅。建议可以去看游览一番。,设施 不错 环境优美 上山 神清气爽 心旷神怡 飘欲仙 感觉 航行 稳当 缆车 欣赏 风景 心情 特别 舒畅 建议 游览
匿名用户,2020年7月15日,太垃圾了，什么都没玩成，哪里都收费。太坑爹了,0.0,太垃圾了，什么都没玩成，哪里都收费。太坑爹了,垃圾 没玩成 收费 太坑
Angle杨,2020年7月11日,挺好的。想玩滑梯人太多。下次有机会再去,1.0,挺好的。想玩滑梯人太多。下次有机会再去,滑梯 人太多 下次 机会
MustangYan813,2020年5月13日,风景挺好，太多东西没开放，去山顶必须买往返票,1.0,风景挺好，太多东西没开放，去山顶必须买往返票,风景 东西 开放 山顶 往返票
