label,review,fenci
0,服务态度实在是受不起，十点二十点的餐，一点整送到，点的河粉都成一坨了！而且第一次打电话给商家，世纪就隔了一条马路的距离，店家居然告诉说你们那么远？！然后名正言顺的在点完餐2个半小时才到。更搞笑的是后来多次打电话居然根本全部打不通，你是屏蔽我了是吗！由于送餐的绝对及时，是在临上课前两分钟到的，于是，我们很愉快的中午定了份晚上的外卖！要不是评等级最低给一星，我真是一个星都不想给！中午简直是气饱的。,服务态度 实在 送到 河粉 商家 世纪 马路 距离 店家 告诉 完餐 搞笑 不通 屏蔽 送餐 上课 愉快 外卖 最低 不想
0,速度很慢，我今天打电话催的时候，那边态度很差，我说那明天不点了。她说“可以”，电话撂了。,速度 态度 不点 电话
0,我点了一个蛋一根肠一份套餐！给我送来两份腌菜没有蛋！,套餐 送来 腌菜
0,"送来时都坨了,没一点汤了",送来
0,"送饭的人都是脑残吗,能不能找个智商高点的来",送饭 智商 高点
0,等了98分钟，面陀了。,面陀
0,没有也不告诉一声,告诉
0,垃圾，慢死了,垃圾
0,送餐及时，菜量不小，足够饱。,送餐 菜量 不小 足够
0,菜都撒了，米都让菜汤泡了，比预计晚了20分钟，这次特别不满意,菜汤 满意
0,蒸蛋分量大,蒸蛋 分量
0,梅菜好多，海带味道怪的,梅菜 海带 味道
0,"我订了广味烤肠,但没有给我送",广味 烤肠
0,味道跟店里吃的完全不是一个样啊，送餐太慢，汤也凉了,味道 店里 送餐 太慢
0,我这是第一次订餐，也是最后一次了，送餐用了一个半小时,订餐 送餐 小时
0,味道还好，送餐速度满了点，应该增加配送人员,味道 还好 送餐 速度 增加 配送 人员
0,"接电话服务员态度很恶劣,语气很差,说我们太远,下次不要在订餐时间叫餐,都在别人不吃饭的时候点餐,在她家点餐的朋友慎重,一般两个半小时送达",服务员 态度 恶劣 语气 订餐 时间 吃饭 朋友 慎重 送达
0,史上最慢最差的外卖。等了两个小时，不能再差,最慢 最差 外卖 小时
0,科大这两步路送了一个多小时，啥也不说了，再也不见,小时 不见
0,实在太慢，送到的时候凉了，汤还洒出来了，说是量太多。,实在 太慢 送到
0,"太慢了,十一点定的",太慢
0,咸菜炒肉，很一般,咸菜
0,订了两单，还分别送到了两个地方,送到 地方
0,"商家态度差,，送来的餐品全洒了",商家 态度 送来 餐品
0,商家态度差！说了备注忌口，也没按要求。,商家 态度 备注
0,比约定时间晚了整40分钟！问送餐员怎么晚那么久，居然说饭你要不要吧？！真么见过这样的，还没一点歉意。百度客服也就那么回事，形同虚设！,约定 时间 问送 餐员 歉意 百度 客服
0,送来的太早，都不知道备注送达时间有什么意义！,送来 备注 送达 时间 意义
0,店家真是操蛋，竟然给少送了一份，另一份12：20送到。,店家 操蛋 送到
0,鸡块里一半是鸡脖子…,鸡块 脖子
0,"送餐员,态度较差",餐员 态度 较差
0,昨天忘了送鸡蛋，今天提醒了还是忘了,鸡蛋 提醒
0,土豆有些硬，或许土豆比较陈,土豆 土豆
0,我的两颗卤蛋呢！,卤蛋
0,少给了我一盒米饭,米饭
0,"菜里有花椒,，而且又吃到,塑料线了。",花椒 塑料
0,和在店里吃差距好多，米线都是碎的一段。还少，感觉是把剩下的碎料给我了，酸菜肉丝配菜更是没有看到，还得拎着饭盒去店里要,店里 差距 米线 感觉 剩下 碎料 酸菜 肉丝 配菜 饭盒 店里
0,送餐速度真慢，送来的都是凉的，让人怎么吃,送餐 速度 送来
0,希望可以增加分量，明显分量少了许多，不要走下坡路，我是小俞府的忠实粉丝,希望 增加 分量 分量 小俞府 忠实 粉丝
0,没有年前分量多，在走下坡路,分量
0,没有年前分量多了,分量
0,可惜不能发照片，不然我一定会让别人看筷子和纸在菜里的照片,可惜 照片 筷子 和纸 照片
0,店家根本不看备注内容，让给开发票也没给开！,店家 备注 内容 让给 开发票 没给
0,肥牛有点硬,肥牛
0,我一度怀疑自己订的是拌面,怀疑 拌面
0,送来的太晚，而且备注了不要辣，结果超辣,送来 太晚 备注
0,送来的太晚,送来 太晚
0,要么就别搞减价，减价就给我减东西，汤都喝完了都没有看见一块肉，也是醉了,别搞 减价 减价 东西 喝完
0,"说实话,不太喜欢口味,米线太多,汤料有点酸菜桶面的味道,反正不太喜欢",喜欢 口味 米线 汤料 酸菜 味道 喜欢
0,少送了一瓶加多宝,加多宝
0,"店里马上放假人手不足，等了一个半小时，终于送来了。,不过菜做的都比较咸，原来配的圆白菜没有了…换成了类似腐竹细丝但不能确定是什么的东西…还不如圆白菜爽口,红烧鱼块淀粉较多",店里 放假 小时 送来 圆白菜 换成 类似 腐竹 细丝 东西 圆白菜 红烧鱼 淀粉
0,迟到了半小时,迟到
0,你们就是这样的吗。鸡汤是酸的，放了几天才给我们喝呀。妄我这么支持你家,鸡汤 支持
0,订歺后2小时才到,小时
0,鸡汤很是失望掺了一半的水。订歺后2个小时以后才到，让我的面泡糊了，吃了想吐。,鸡汤 失望 小时 面泡 想吐
0,第一次吃到这么多姜的鱼香肉丝，不好吃，另外送达延时,鱼香肉丝 好吃 送达 延时
0,提前2小时定，迟了一个小时才送来,提前 小时 小时 送来
0,服务员态度死差，建议改革,服务员 态度 死差 建议
0,饭还凑合，一直都订你家的，今天居然晚了1小时，打电话询问服务员还一副我欠她钱的样子，真是够了，哦，呵。地址离店走路也就20分钟，现在居然完1小时,凑合 小时 询问 服务员 样子 地址 离店 走路 小时
0,晚到一小时,小时
0,一个半小时才送到，催单态度还不好！,小时 送到 催单 态度
0,过节送餐人手紧，可以理解,餐人 手紧 理解
0,"凉菜的盒子竖着放,凉菜都洒到包装袋里面了",凉菜 盒子 凉菜 包装袋
0,菜里全是汤洒了一袋子。,袋子
0,饭不错，速度慢。,不错 速度慢
0,饭菜做的不错，送餐速度有些慢，要是能快些就好了,饭菜 不错 送餐 速度
0,从下单，到配送，前后两个小时，多次打电话催，等了一个小时先是说送餐的人车坏了，回去换车，过了半个小时再催，又说换了个人送餐。又等半个小时，还没有送到，饿得不行了，就自己出去吃饭。两个小时才收到送餐员电话，结果告诉我他的地方还没对。本来是加班，想说订餐可以节约时间，结果可好，气死了，再说，饭菜做好了，即使两个小时送到了，还能吃吗？,下单 配送 小时 小时 送餐 人车 回去 换车 小时 说换 送餐 小时 送到 不行 吃饭 小时 收到 餐员 电话 告诉 地方 加班 订餐 节约 时间 气死 饭菜 做好 小时 送到
0,时间太久，等了2小时了,时间 太久 小时
0,鱼块味道一般，小咸菜味道不错，米饭有点多,鱼块 味道 咸菜 味道 不错 米饭
0,河粉量很大，配汤略咸,河粉量 很大 汤略咸
0,"汤倒了,味道不错",味道 不错
0,10:23下的单，提示卖家已经在准备了，1点左右打电话过去问，店家说正在准备打包，1点才送外卖，我说好吧，快点。1:26我取消订单。（我已经等了一个多小时了）1接到电话说，餐到了，我说都一个多小时了，我不要了，店家态度非常恶略，说胡说八道，哪有一小时！我说你回去看我的下单时间。对方就直接挂电话了。,提示 卖家 店家 打包 外卖 说好 取消 订单 小时 接到 电话 小时 店家 态度 恶略 小时 回去 下单 时间 电话
0,口味还行，油较大,口味 较大
0,"特别慢,建议大家早上订晚上的饭,这样大概能准时送达,服务态度极差",建议 准时 送达 服务态度 极差
0,"慢的可以,服务态度极差",服务态度 极差
0,"10点订的外卖,12点40送到,呵,这种外卖店还好意思送外卖我也是笑了,1点40打电话告诉我早出发了,12点10分打电话告诉我等,12点45送到了你觉得我还要么？,电话服务是这样的,她说“你还要外卖么？不要我就挂电话了”,就这种服务态度,真不知道是怎么好意思做服务业的",点订 外卖 送到 外卖 外卖 告诉 出发 告诉 送到 电话 外卖 电话 服务态度 服务业
0,"不到50米距离,不算预定,送了两个多小时",不到 距离 不算 预定 小时
0,速度太慢，超出预定时间2小时才送到,速度 太慢 超出 预定 时间 小时 送到
0,今天这顿午餐吃得着实不爽，10点多订餐，要求12点到，结果迟到了40多分钟，1点就上班，还有时间吃饭吗？配送员竟然和我抱怨说这边太远了，这个理由太扯了吧。好吧，就不说菜汤都流的到处都是了，着急赶快吃完上班，一口菜进嘴里，一个比鱼刺还大还坚硬的塑料碎片卡在嗓子眼，估计是你们塑料勺碎了吧？怎么还掺在菜里面？幸好我及时取出，现在嗓子眼还疼着，物证还保留着。这种卫生，着实醉了。,午餐 不爽 订餐 迟到 上班 时间 吃饭 配送 抱怨 理由 菜汤 着急 上班 鱼刺 坚硬 塑料 碎片 嗓子眼 估计 塑料 幸好 取出 嗓子眼 物证 保留 卫生
0,压根儿没送到！,压根儿 送到
0,味道还可以，就是饭菜全凉了。本来1点前点的餐，硬是快到1点钟才送过来，我真是服了这送餐速度了。简直刷新了我对于外卖服务印象的下限。,味道 饭菜 前点 送餐 速度 刷新 外卖 印象 下限
0,太慢了，以后不点这家了！都凉了,太慢
0,实惠、好吃！好慢啊…,好吃
0,东西差难吃，吃一半就给扔了，另送餐人员素质也不高，,东西 难吃 送餐 人员素质
0,没以前好吃了，还跟乌龟一样慢死了,好吃 乌龟
0,真垃圾，如果有负数就好了,垃圾 负数
0,米线都碎了！一股搜了的味道！怎么吃？,米线 味道
0,打电话给商家2次，太慢了。河粉夹不起来了，坨了，一碰就碎。味道也不好。再也不会订了,商家 太慢 河粉 味道
0,爽口菜吃出了烟头,吃出 烟头
0,量挺多的，味道很不怎么样！,味道
0,"早送了半个小时，吃的时候都凉了,还少一根烤肠，强烈要求退款",小时 烤肠 退款
0,最难吃的一次，菜明显是剩下重做的，吃两口就扔了,难吃 剩下
0,点了两瓶啤酒就送了一瓶,啤酒
0,饭还行，就是送的太慢,还行 太慢
0,牛肉嚼不烂，肉比较死，豆芽水煮一样，说实话真的很一般！说的事实！,牛肉 不烂 豆芽 事实
0,"晚了45分钟，套餐有半个卤蛋，但是没有饮料；,肥牛饭味道比较一般，但量很足（,配菜是豆芽菜，个人最不喜欢豆芽菜,赶上了…）",套餐 卤蛋 饮料 肥牛 味道 很足 配菜 豆芽菜 喜欢 豆芽菜
0,1送餐时间非常不准，不管是提前送还是迟送，2西红柿鸡蛋太咸，打死卖盐的了，3买炸酱面也不送汤了,送餐 时间 不准 提前 西红柿 鸡蛋 太咸 打死 炸酱面
0,慢死了，气死了,气死
0,等了五十分钟，受不了的龟速,龟速
0,送餐太慢了，送来粉都坨了，备注写了不放葱，最后还是放了！,送餐 太慢 送来 备注
0,我的烤肠怎么没了！,烤肠
0,送的很慢，但是味道不错，可以再继续尝试，只是希望提高送餐速度,很慢 味道 不错 希望 提高 送餐 速度
0,点这家三次了，每次都把东西洒出来，让人怎么吃呢！,东西
0,都没送怎么就叫订单完成了？,没送 订单
0,送的好慢两点多给送到的，什么事啊,好慢 送到
0,等了几乎两个小时，和预估40分钟未免相差甚远？,小时 相差
0,"你确定1点10分是你送达,的时间？到12点半才来，菜还撒了，很无语。",送达 时间
0,除了米饭不好吃其他都还行,米饭 好吃 还行
0,不好以后不回来了,回来
0,热菜太少，这是冬天季节,热菜 季节
0,菜不错，只是送餐服务不好，时间总是不准，公司离订餐的地方30米，送餐时间误差45分钟左右，我订12点送，有时1点10送来，有时12点45送过来，你提前送来面都坨了，怎么吃，什么玩意。,不错 送餐 时间 不准 公司 订餐 地方 送餐 时间误差 送来 提前 送来 玩意
0,过了一个钟头，还是没送到,钟头 送到
0,宫保鸡丁只剩黄瓜了，比以前垃圾多了，不再爱了,宫保鸡 黄瓜 垃圾
0,"不错,量多。能吃饱",不错 吃饱
0,平时每天迟到30分钟送达，今天选择1.:45，1点就送过来，是不是故意的。,迟到 送达 选择
0,这个时候我等得睡着了，做了个梦：餐到了,睡着
0,口味还行吧。就是送餐太慢了。2个小时啊。,口味 还行 送餐 太慢 小时
0,"淡,只有咸味,前后差一两分钟定餐缺隔了半小时送了两次,还少带过来两根火腿,不过又给顺路退了一次钱还好",咸味 定餐 缺隔 火腿 顺路 还好
0,经常吃，味觉无法识别了！,味觉 识别
0,小渝府，不再爱了！,小渝府
0,10点20下单，1点半还没有送到，只能取消订单。,下单 送到 只能 取消 订单
0,实在是一般啦,实在
0,送的太慢了，菜都凉了。,太慢
0,真心垃圾，今天中午又在这叫个外卖，等了一个多小时也没来，打电话想取消还不接，催单都催好几遍，一个多小时了你们是去种菜了吗？,垃圾 外卖 小时 没来 取消 催单 小时 种菜
0,太慢了，路程距离应该只需要5分钟就能到，但是用了这么久，饭菜都凉了,太慢 路程 距离 饭菜
0,坦白说，饭菜挺好吃的。但是送餐太慢了，快2个小时才送到，送餐员也不容易。希望能多些送餐员配送。因为送餐时间太长非常影响用户体验！,坦白说 饭菜 挺好吃 送餐 太慢 小时 送到 餐员 希望 餐员 配送 送餐 时间 用户 体验
