评论用户id,评论内容,分词,分词-英文
5f2cb087000000000100a180,能送个会员试试嘛！！,会员,member
5cf67bc90000000012001129,全日本都可以用？冲绳也行？,日本 冲绳,"Octoben, Japan"
5fb33cf40000000001007dad,求讲解一下这是个什么牌子,牌子,brand
54e5c1f0e779895d95957194,画稿很帅啊 像汽车设计,画稿 汽车,
5e3942380000000001004854,姐妹 问下 请问尺码是多少？我38码,姐妹 尺码,Sisters size
5dce18dc000000000100a731,撸爷用还是,撸爷,Lord
55b9a5f2a75c9510abe6a9f3,请问有骑行装备吗？,装备,equipment
5d4267cb0000000011023f26,向撸爷学习,撸爷,Lord
6005bc3b0000000001006bf8,马上就黑五了，更便宜,便宜,Cheap
59e7f2e1e8ac2b29d8c76457,亲亲 有没的羽毛球拍呀,亲亲 羽毛球拍,Kiss badminton racket
59a6fd0182ec394a08fa4736,我的44码大脚总是要等到最后,大脚,Big foot
5a2dcf24e8ac2b6957fcbe2f,不知道跟 11加上的运动负荷比起来怎么样，新增的负荷就真的只是负荷而已 看起来没什么参考,负荷 负荷 负荷,Load load
5b2672684eacab49106bc72c,没有女款吗,女款,Female model
5c49862a000000001002834f,不是跑鞋吗,跑鞋,running shoes
5f479747000000000101c667,你家天花板不顶头么？,天花板 顶头,Ceiling top
58bbe4fd5e87e72c43e47b7a,这文案真没水平。,文案 水平,Level of copywriting
55b3160762a60c1419d98750,无氧运动爱好者呢,爱好者,Enthusiast
5f1a8ed0000000000101e748,51谢谢,谢谢,Thanks
6550c7470000000002035040,这里边最便宜的是哪双,便宜,Cheap
655604fb000000000202be97,小众不撞款,小众,minority
64b17aad000000001001dca0,为什么国内没有这个配色，刚刚下单了蓝色，勉为其蓝,配色 下单 蓝色,Color ordering blue blue
59e19bcade5fb42528e1702f,有适合8岁儿童扁平足的么,儿童,child
5f6ca881000000000100629c,好像犀牛模型,犀牛 模型,Rhino
650687bb0000000002013db0,请问穿板鞋走一公里就会累的扁平足  164高110斤 适合哪几款,板鞋,Sneakers
6593aee10000000022006570,还没有买过的产品，但是对跑鞋挚爱，目前买过最喜欢的是 6，特别舒服，就是太贵，而且购买渠道窄，网络上假货贼多。,产品 跑鞋 挚爱 舒服 太贵 渠道 网络 假货,"Product running shoes, love, comfortable, too expensive channel online fake"
5aa53f16e8ac2b501d0f281c,有三双的跑步鞋，各方面完美， 韧弹，稳定,跑步 完美 韧弹 稳定,Running perfect bomb stable
54ce1703b4c4d615fb2c8b3c,国产扁平足哪一个最好,国产,Domestically produced
5bbcd39418d7e300014d6159,啷个卖靓仔,靓仔,Pretty
612f9c07000000000201ce8a,这个选题好，期待扁平足其他配速的推荐,选题,Topic
59accaf4b1da147c559b48f8,配色绝,配色,Color matching
5b590b7c11be106bf66639c4,请问在哪能看到这种车载设计大赛呀?,车载 大赛,Car competition
5c78b2ba000000001200b014,李宁 越影2：配置：半内靴设计+ 环绕+透明网纱鞋面，䨻科技中底， 材质耐磨橡胶大底。相比越影2，越影2的鞋身设计更加流畅，也更有越影一代的影子。透明网纱轻薄透气，半内靴设计提升了整体的包裹性和舒适性， 环绕稳定双足提供支撑。䨻科技中底依旧是那样软弹。 材质耐磨橡胶大底在一代上已经得到了非常好的验证，耐磨防滑。越影2继承了越影一代优秀的缓震保护属性，鞋面也更加轻盈透气，对于大体重和初跑者都非常友好。预算充足直接2，预算不足的话2就非常优秀了。,李宁 网纱 鞋面 科技 材质 耐磨 橡胶 鞋身 流畅 有越 影子 网纱 轻薄 透气 整体 舒适性 稳定 科技 软弹 材质 耐磨 橡胶 耐磨 优秀 属性 鞋面 透气 体重 友好 充足 优秀,"Li Ning net gauze upper technology material, wear -resistant rubber shoe body is smooth, more shadow net yarn, light and breathable overall comfort, technology soft bullet material resistance rubber -resistant excellent attributes"
5f095871000000000101ef43,体重一百三  配速四分半跑五公里，求推荐,体重,weight
5b0945a911be105b7d351af4,身高163，体重120，女，8公里左右慢跑，配速6分20左右。推荐一双鞋。不要太厚的，一定要透气好，软的。预算500左右。谢谢！,体重 太厚 透气 谢谢,"Heat is too thick and breathable, thank you"
5a114931e8ac2b5d1cf1a076,那请问哪款适合脚宽脚背高的人？,脚背,instep
5c78b2ba000000001200b014,特步 动力巢：配置：材质+固定带设计+斜侧+立体网布鞋面，动力巢科技中底，耐磨橡胶大底。立体网布鞋面舒适透气，搭配贴膜，提升鞋面强度，斜侧增加了鞋身的横侧稳定性。动力巢科技中底十分软弹，缓震效果极佳。特步 动力巢的中底调教和索康尼火鸟2极其相似，都是以舒适著称，非常适合日常穿搭和轻质慢跑，如果预算不足，不在乎品牌效应，完全可以用动力巢平替火鸟2的。,动力 材质 固定 立体 布鞋 动力 科技 耐磨 橡胶 立体 布鞋 舒适 透气 贴膜 鞋面 强度 鞋身 横侧 稳定性 动力 科技 软弹 效果 极佳 动力 中底 调教 索康尼 火鸟 舒适 著称 轻质 品牌效应 动力 巢平 火鸟,Power material fixed stereo shoes power technology wear -resistant rubber three -dimensional cloth shoes comfortable breathable film upper strength shoe body stabilization stabilization power technology soft bullet effect excellent power midsole tuning Sangi firebird comfortbird
5c4fba2b000000001002a43e,男185  70  三公里配速4:31每天跑3-6公里  今天觉得大拇指侧边有磨损  预算500求推荐,大拇指,Thumb
610385aa000000000101eaff,问一下，男生175，63，3000米配速3分50左右校运会什么鞋比较好，谢谢,男生 校运会 谢谢,"Boys school luck, thank you"
5ea2384200000000010078ac,"身高180体重170，男，3体能训练,标准塑胶跑道选什么鞋。预算800以内",体重 体能训练 标准 塑胶跑道,Weight physical fitness training standard plastic runway
5b76bd8d3fd45600013e7954,180—156斤，经常考核三公里，不太懂跑鞋，可以推荐一款吗,跑鞋,running shoes
5f38b40b000000000100b57c,眼动仪怎么买,眼动仪,Eye movement
5c01d1f9000000000801a1fa,问价问价,问价 问价,Ask the price
5b9b53d0b687cc0001678668,终于买上第一双羽毛球鞋，颜色和我的运动包也很搭，质感很棒，跑起来不会扭脚了～,羽毛球 颜色 运动包 质感 很棒,Badminton color sports package texture is great
5fa5f6da0000000001009ecd,好穿，价格也可以，之前穿的是凯胜的穿越者2代，太重了，换成这个之后步伐轻盈多了,价格 凯胜 太重 步伐,The price is too heavy to pace
5e6325860000000001004bf2,鞋码偏大还是偏小？,鞋码,shoe size
5fb8be1a0000000001004737,性价比高，穿上跟轻便，非常喜欢,性价比 轻便,Cost -effective light
59f7eaf711be1065a5a783b8,颜色好看，还很合脚，老板大气还送了两双袜子,颜色 合脚 老板 大气 袜子,Color Foot Boss Boss Atmospheric socks
6050bedc0000000001008950,鞋子收到了 很好看 也很好穿 穿着特别舒服 喜欢的可以冲,鞋子 舒服,Comfortable shoes
5d4bd5e70000000010022b19,颜值与性能并存！,颜值 性能,Face value
5e23a4ba000000000100610c,细分捏捏捏,细分,Subdivision
61f9d51500000000020229aa,国产不会开创新赛道，但是单纯卷科技可以,国产 赛道 科技,Domestic track technology
5768fe0b50c4b42c42fe25f8,李宁产品线可不要学安踏,李宁 产品线,Li Ning Product Line
5b65e0748988dc00011be683,请问博主用了犀牛插件吗,犀牛 插件,Rhino plugin
63ba83d30000000026013e35,刚想艾特你来着,艾特,Aite
609a0693000000000101f08e,阿迪那双破了女子记录，经过赛场验证，国产这几个大幅领先阿迪的不知是真科技还是样子货，期待上赛场秀一下,阿迪 女子 记录 赛场 国产 领先 阿迪 科技 样子 赛场,Adi Women's Record Stadium Domestic Leading Adi Technology Sample
5c38a1e6000000000701e5e0,好可爱 我都不会用细分,细分,Subdivision
655a0a6a0000000002034845,不错不错，味道廷好的,不错 不错 味道,Nice and good taste
65fc02a5000000000b00f5b5,一次性跑鞋,跑鞋,running shoes
5fe57d02000000000100913c,还得是李宁,李宁,Li Ning
63b56a260000000026005d85,踏子这网面看着比蝉翼还要透,踏子 网面 蝉翼,Taxi net cicada wings
5ec129500000000001004a40,我的好奇怪长263，宽102，围度只有230很窄围度39都不够,围度 很窄 围度,The enclosure is very narrow
5d2f4d97000000001102b784,运动鞋穿37码 小皮鞋穿38码 高跟鞋穿多少码啊,运动鞋 皮鞋 高跟鞋,Sports shoes leather shoes high heels
5b1767dc4eacab7467a72959,糖足患者的足底压力大，部分患者伤口溃烂的原因是他们的足部没有知觉，意识不到受伤。这个项目做了这么多调研，还搞界面，但你这个并没有实质上为患者监控任何足部情况呀。测试了12个鞋垫，是让患有糖足的患者测试？还是正常人测试？测试多久？带有按摩功能，你让患者穿个一天，看看会不会导致病情恶化。完全没有深入的。。太误导人,糖足 患者 压力 患者 伤口 原因 意识 项目 界面 实质 患者 情况 鞋垫 患者 正常人 功能 患者 误导,Patients with sugar -footed patients with stress patients Cause consciousness Actual interface Patients Patients with normal patients in the case of insole patients misleading
5dde8b560000000001004175,您好可以求个原图吗,原图,Original picture
6516ef9f0000000024015e37,非常好，老年朋友的福音,朋友 福音,Gospel
5abbb7e011be1030fa613fb5,看完除了感觉更像是莫名获得了第一之外，着实还是没搞清楚这一设计结构对于实际场景切换的实际帮助在哪里以及这一结构的领先性在哪。特别是对于溯溪的排水性能和速干方面没有看到对于溯溪方面更具体的阐述和结构解释。,感觉 结构 场景 结构 领先 性能 速干 结构,"Feel the structure of the structure of the structure, the leading performance of the speed dry structure"
5f4bbd310000000001005f49,创意可以的，但是设计的挺。只能说不符合现在的，我的审美吧。感觉局部细节，或者外骨架做还可以，大面积使用好像侧面和整体对脚的支撑保护效果不明显。毕竟使用场景在户外。,感觉 局部 细节 骨架 大面积 整体 效果 场景,Feeling local details of the overall effect scene of the skeleton
65e1b4fd0000000005009bea,合影,合影,group photo
5fbfa1c00000000001004607,评论区对于溯溪排水的质疑我觉得合理，鞋面上大做透水文章确实牵强，不过如果会完善的话回头鞋底掏洞就了，我觉得本身问题并不大，而且该说不说这个鞋面确实是有意思的,评论 鞋面 文章 确实 鞋底 鞋面 确实,Comments upper articles are indeed soles of the soles of the shoe soles
5953290482ec3972061c9891,虽然鞋子设计功能性固然好，但是时装审美还是要提升，考虑一下怎么穿搭它,鞋子 功能性 时装 考虑一下,Functional fashion of shoes consider
5bbd9d876b58b708d91e71ff,优秀的鞋来自优秀的模拟实验和敏锐的预设，加上强有力的推进能力，那必须拿奖！,优秀 优秀 模拟实验 敏锐 强有力 能力,"Outstanding and excellent simulation experiment, keen and strong ability"
62a720e0000000001b02a3c4,设计很不错，我是学运动理疗的，很多人不是高脚背，可能会有掉后跟的风险，不知道实际处理起来的细节是怎么样的,不错 理疗 脚背 风险 细节,Good physical therapy foot risk details
63da8358000000002601084f,牛哇牛哇 学习,牛哇 牛哇,Niuwa Niuwa
5f6406df000000000101dc63,女生也想穿这个粉色豹纹,女生 粉色 豹纹,Girl pink leopard print
63463e51000000001901d34b,有女鞋豹纹粉吗,女鞋 豹纹,Women's leopard print
633d4f1e000000001802a0eb,粉色覆盖范围再大点就好了,粉色 覆盖范围,Pink coverage
600692e9000000000101e00e,这么好看的鞋 这么丑的袜子和难看的腿  能找个靠谱的模特吗,袜子 模特,Socks
6030dda500000000010084e3,等我把脚上的特步和耐克穿坏了就买尔克试一下,耐克 试一下,Nike try it
6141ffa5000000000202101a,这个配色不太好驾驭，必须是身材非常健康的男生才行，否则就会很娘或者油腻。,配色 身材 健康 男生 油腻,The color matching body is healthy boys greasy
5eb6891d0000000001003c99,拿到实物了，鞋帮不是很白，偏白灰色,实物 鞋帮 灰色,Gray gray
54bf2a2ae7798951ddf2ecf7,我只喜欢火龙果的,火龙果,pitaya
5bcb2ecc1193dc00018d5295,你好俺想问一下用的什么软件啊,软件,software
639ad45f000000002600779a,脚感舒服吗？,脚感 舒服,Feel comfortable
5b7fe6dc3be3260001d50212,我有一双下地一次谁收了37的脚穿 得物入,物入,Incorporate
5f83042c0000000001000889,博主最后选了啥？,博主,Blogger
5e6e22c60000000001000d4c,我穿上拉哈哈,上拉,pull up
5b5aee3b11be105f88d1f7dc,绿色绿色！,绿色 绿色,Green
5c336e9c0000000006031586,这是我穿过最轻的机甲鞋,最轻 机甲,Lightest mech
6676dfc50000000007006e10,偏不偏码阿姐妹,偏码 姐妹,Partial code sisters
567cb8580bf90c2755ef1706,耐克那款是鲨齿、轻薄、湿地三合一，穿着感觉怎么样，是不是不太耐磨,耐克 鲨齿 轻薄 感觉 耐磨,Nike shark teeth are thin and light -resistant
5fb5a2710000000001006f72,奥创 系列没底 照样跑的潇洒,奥创 潇洒,Availe
568c9170b8ce1a65ba28340a,你这双是不是鸳鸯？另一只脚鞋底是橘色的？,鸳鸯 鞋底 橘色,橘 Shoe soles of orange
5e0cb1f1000000000100bdc9,继又一大作？,大作,Masterpiece
61d1b775000000002102997e,日常通勤 有时候周末出去玩 这种是不是就够了？感觉寿命不如 毕竟更薄。,出去玩 感觉 寿命,I feel life life
