评论用户id,评论内容,分词,分词-英文
385858234,哎呀，买双鞋子大家都懂好多啊，试玩走人，价格合适，就，买鞋竟然都要懂如此多的知识,鞋子 价格 合适 买鞋,Shoes are suitable for shoes
385797839,国产真的只有李宁,国产 李宁,Domestic Li Ning
384621206,其实你可以去李宁上班，发展空间到……福建人做生意太自以为是……没有我们北方人踏实……,李宁 空间 福建人 踏实,Li Ning Space Fujian people are practical
385765813,补充一个，李宁网球鞋款很少，但是性能和，一个水平。（开头的专业款）,李宁 网球鞋 性能 水平 专业,Li Ning tennis shoes performance level professional
384693519,那个烽火的设计放在今天是不是有些与现在的审美脱节呢？,烽火,war
385757977,入了一双论坛贴吧天天吹逼的亚瑟士360，穿着还没云三代软。。。。,论坛,forum
385715690,说的李宁不抄袭一样,李宁,Li Ning
384691608,穿过特步赞助马拉松运动装的过来支持下～,马拉松 运动装,Marathon sportswear
384673371,还是希望好好搞原创设计          抄只会让人更看不起更不想买            买的人我就不知道他们脑子里是怎么想的,原创 脑子里,In the original mind
447032158,一大早在公司点开了你的第一个网站，我耳朵根子都红了,公司 网站 耳朵 根子,Company website ears roots
69199966,答主太炫酷了！平常是积累了多少网站啊！太佩服了！,炫酷 平常 网站,Cool usual website
51516184,几乎囊括了所有的设计网站了，赞一个~,网站,website
1237204497,太爱了太爱了答主超棒哒,超棒,Great
413164355,是不是很多需要翻墙。。。,翻墙,Turn over the wall
384292676,然而收购了匡威  😂,了匡威,Converse
259757271,看到一批耳熟能详的建筑史名字啦,建筑史 名字,Architect
384373018,当年耐克是鬼冢虎的代理公司，阿甘鞋是耐克设计的,耐克 代理 公司 阿甘鞋 耐克,Nike Agent Agan Shoes Nike
384435528,运动鞋在我眼里都一个款式，啥牌子都一样😂,运动鞋 款式 牌子,Sports shoe style brand
384541772,外观专利或实用新型专利管10年，之后大家就都可以用了，如果在这个范围外就不存在抄袭了,外观 专利 实用新型 专利,Appearance patent utility model patent
63921721,完全没针对题目回答啊……,题目,topic
60882387,请问一下 最近新接触交互设计有什么有创意的网站推荐吗？感谢,网站,website
54567467,21好像死链了？不知是不是转移了，想看看呢……,死链,Dead chain
1499090,来个评论测试,评论,Comment
982178770,感谢回答，对业务场景的不断锤炼，确实可以解决很多问题,业务 场景 确实,Business scenario is indeed
891099711,还有梅西啊,梅西,Messi
384487455,耐克卖的是吧，我觉得它的，鬼冢虎和新百伦是比较好看的那类了,耐克 新百伦,Nike New Baren
634711222,别抄技术就行吧……,技术,technology
573940049,哈哈，就像马化腾一开始也是用抄袭完成原始资本的积累，等做大了开始转型，洗白，开发出自己的东西。,马化腾 资本 转型 东西,Ma Huateng Capital Transformation
416729916,这个故事还能讲下去，匡威那种硫化鞋源自猎鸭靴。。。,故事 匡威 硫化,Story Converse vulcanization
1022698739,我想问下，这个蛇皮是怎么添加进去的,蛇皮,Snake skin
965202843,这个鞋底的绿色是啥绿色，选不到,鞋底 绿色 绿色,The soles of the shoes are green and green
1022705411,我也想要蛇纹，这个活动消息应该去哪儿得知,蛇纹 消息,Snake
10411249354,好像全部都尺码不全,尺码,size
4820599985,这个太难了，需要设计人员本人理解应用场景，我们做物联网关，碰到太多这种事情了。导致很多客户要我们提供，但我们又不擅长软件开发。,人员 场景 做物 联网 事情 客户,Personal scenario to do the Internet of Things affairs customers
1002294437,有没有人知道蛇纹活动还会不会返场呀,蛇纹,Snake pattern
384440741,真的很烦这种答案 开头说一句我不知道这么专业的问题的回答 然后讲一个悲惨故事，跟有关系？？,很烦 答案 专业 悲惨 故事 关系,Very annoying answer Professional tragic story relationship
384636339,说到这个，特步还真的不虚。特步“烽火一代”，谢霆锋代言的，当年如日中天，火爆程度李宁什么的没法比。,烽火 谢霆锋 代言 火爆 程度 李宁,"Fire Nicholas Tse's endorsement is hot, Li Ning"
384468641,靠着别人的成果吃饭迟早会吃完,成果 迟早会,The results sooner or later
384381159,小时候老爸总是给我买美克运动鞋穿，那时候不爱护，喜欢穿着去踢球，基本每个月都要开胶拿回去补，总免不了被父母责骂。一转眼十五年过去了，只记得那时的美克还是孙燕姿代言的，当时的广告“运动美时美克”还挺响亮，刚上淘宝看了下，这牌子还在，售价不到百元，比十五年还便宜了一半多，品牌的兴衰还是挺快的，人亦如此，大半夜的突然开始怀念小时候了…,小时候 老爸 运动鞋 踢球 开胶 父母 孙燕姿 代言 广告 响亮 淘宝 牌子 售价 便宜 品牌 小时候,"When I was a kid, my dad sports shoes kicking the ball and the parents Sun Yanzi endorsement advertisement."
384542617,十年过后，还是有一批人说“穿特步怎么啦？”，人家大导演说过，烂片太多是观众的错，有那么多人愿意看烂片，才有那么多导演喜欢拍烂片。同样的道理，永远有一批人喜欢买大牌的设计，却只愿意出超市价，也就永远有企业乐意不花一分钱直接抄袭然后做出廉价的商品去满足大众。所以，关键是人。,烂片 观众 烂片 烂片 道理 大牌 市价 企业 乐意 一分钱 廉价 商品 大众 关键,"Rotten movies, bad movies, bad movies, the reason, big brand price company is willing to pay a penny, cheap commodity public, the public"
10523232775,番茄炒蛋的配色还是很骚气的,番茄 配色,Tomato color scheme
914962728,第六个不错哎，神似牛奶盒,不错 神似 牛奶,Good god like milk
10524901431,你人也蛮帅的，特别是这双腿，帅的一比,双腿,Leg
384376122,我也记得当时买的第一双名牌361，后面穿坏了舍不得扔,名牌,famous brand
384606404,还剩下非一般的感觉,感觉,Feel
384424864,是哦，小时候361，美特斯邦威，森马，特步，鸿星尔克，都是名牌。,小时候 美特斯 森马 鸿星 名牌,As a child
384706120,以前上学的时候经常买特步和安踏的球鞋，当然，最想买的还是麦迪5和科比的鞋，但是没钱啊……球鞋体验上见仁见智，但是外形就....安踏现在还在模仿、抄袭！这好像是国产的通病，李宁以前也抄，现在很少了，当年的驭帅、现在的韦德之道、都很好，还有人抱怨韦德的正代售价过高，这是李宁的高端品牌好伐！李宁云和现在的缓震科技、是和师出同门的、投入资金研发出来的好伐、唉……没办法说....,上学 球鞋 麦迪 球鞋 体验 外形 国产 通病 李宁 驭帅 韦德 韦德 正代 售价 李宁 高端 品牌 李宁 科技 同门 资金 好伐 办法,School sneakers McGrady Sneaker Experience Style Domestic Pressive Medicine Lee Ning Yu Shuai Wade Wade's Zhengdai Price Li Ning High -end Brand Li Ning Technology Fund Funding Method
1197765573,最后个不错，可以用嘛,不错 用嘛,Is it good?
384386718,我第一双篮球鞋是鸿星尔克仿的乔1，那时候都不知道乔丹鞋是啥。拿着可珍惜了,篮球鞋 鸿星 乔丹 珍惜,Basketball Shoes Hongxing Jordan Cherish
10147112686,想起央视那谁，上半身西装领带、下半身大裤衩子播报新闻。,上半身 西装 领带 下半身 裤衩 新闻,"Upper body suit tie, lower body pants news"
385523570,个人觉得回力现在也是不思进取,回力,Return force
760997893,万斯质量不好,万斯 质量,Wans quality
3323088722,我直接超大声喊大佬,大佬,Big guy
309486529,我们领导说给嫌疑人带手铐我看你们都用背铐，得戴前面，要不他会疼，这是用脑子思考问题吗👿👿👿👿,领导 嫌疑人 手铐 背铐 脑子 思考问题,Leading suspect handcuffs and handcuffs backcuffs and brain thinking problems
385055860,他不是没有设计，以前烽火鞋在三线城市真的好得很好的，大概是2000左右的时候了，只是时间太久，现在成长起来的消费者不知道,烽火 城市 很好 时间 太久 消费者,"The beacon city is very good too long, consumers"
309473542,制式皮鞋真是滑溜的要命，食堂地上有一点油我就差点滑倒,制式 皮鞋 食堂 差点,Make -type leather shoe canteen almost
10232890844,好像不单你兄弟，全国警服都有收腰太窄剧烈运动就开裆的问题,兄弟 全国 警服 剧烈运动 开裆,Brothers National Police Service Strong Exercise Open Cracken
10143521936,最后一张图是广西南宁的吧？应该是正在嗦粉的时候突发案子被叫过来,广西南宁 案子,Guangxi Nanning case
10143549997,哈哈哈哈，开裆裤全国统一了，而且那个制式皮鞋是真踏马不舒服，我都是搞07的三接头穿,开裆裤 全国 制式 皮鞋 舒服 三接头,Open crotch pants nation -style leather shoes comfortable three joints
944636683,这个蛇皮标是不是限时的啊,蛇皮 限时,Snake skin limited time
10138568112,我发现办公室的和一线脱节是所有行业的通病.....,办公室 行业 通病,The office industry is common
10134242370,你用自己买的，万一出了事就会问你为什么不用制式的,制式,Formula
1272276032,我想问一下单号在哪看啊  说送达了我没收到也找不见单号,单号,Single number
384471566,有什么关系吗，你过得好不好和我有什么关系，和特步有什么关系？,关系 关系 关系,Relationship
